Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Cedar Rapids Fire Department,4,6/8/14,2014,116 15th ST NE,Building fire,41.988774,-91.652653
Cedar Rapids Fire Department,9,6/9/14,2014,4505 ARMAR DR SE,"Cooking fire, confined to container",42.022728,-91.616007
Cedar Rapids Fire Department,6,6/10/14,2014,1740 7TH AVE SE,"Cooking fire, confined to container",41.980623,-91.644864
Cedar Rapids Fire Department,6,6/16/14,2014,1444 BEVER AVE SE,Building fire,41.985044,-91.650972
Cedar Rapids Fire Department,11,6/20/14,2014,4333 EDGEWOOD RD NE,Building fire,42.0235497,-91.7042727
Cedar Rapids Fire Department,6,6/26/14,2014,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,6,6/28/14,2014,2300 HALLBROOK ST SW,Building fire,41.947251,-91.703311
Cedar Rapids Fire Department,7,6/30/14,2014,4009 WINDFALL DR NW,Building fire,41.994072,-91.723125
Cedar Rapids Fire Department,5,6/30/14,2014,231 11 ST NW,Building fire,41.9742279,-91.6865229
Cedar Rapids Fire Department,6,7/1/14,2014,800 H AVE NW,"Cooking fire, confined to container",41.981346,-91.683625
Cedar Rapids Fire Department,7,7/4/14,2014,1612 9TH AVE SW,Building fire,41.968411,-91.6941
Cedar Rapids Fire Department,7,7/4/14,2014,1612 9TH AVE SW,Building fire,41.968411,-91.6941
Cedar Rapids Fire Department,6,7/5/14,2014,1255 30TH ST SE,"Cooking fire, confined to container",41.972482,-91.623536
Cedar Rapids Fire Department,9,7/6/14,2014,8417 BRIGHTON CT SW,Building fire,41.89701,-91.659975
Cedar Rapids Fire Department,8,7/7/14,2014,101 J AVE NE,Fires in structure other than in a building,42.0004609,-91.6720743
Cedar Rapids Fire Department,8,7/7/14,2014,1510 OAK RIDGE LN SE Apt 1,Building fire,41.97035,-91.6215129
Cedar Rapids Fire Department,4,7/9/14,2014,4713 6TH ST SW,Building fire,41.932495,-91.675759
Cedar Rapids Fire Department,9,7/11/14,2014,839 CENTER POINT RD NE,Building fire,41.994038,-91.662939
Cedar Rapids Fire Department,5,7/13/14,2014,378 27TH AVE SW,"Cooking fire, confined to container",41.9517809,-91.673291
Cedar Rapids Fire Department,5,7/13/14,2014,1351 HILLSIDE DR NW,Building fire,41.986451,-91.712964
Cedar Rapids Fire Department,5,7/15/14,2014,427 ASHTON PL NE,Building fire,42.0414176,-91.640987
Cedar Rapids Fire Department,8,7/17/14,2014,3062 PRAIRIE VALLEY CT SW,Building fire,41.9358265,-91.711506
Cedar Rapids Fire Department,5,7/18/14,2014,551 10TH ST SW,Building fire,41.96916,-91.6822339
Cedar Rapids Fire Department,7,7/19/14,2014,2132 NORTH TOWNE CT NE Apt 1,"Cooking fire, confined to container",42.0340054,-91.6719836
Cedar Rapids Fire Department,4,7/21/14,2014,2123 MT VERNON RD SE,Building fire,41.975174,-91.6372899
Cedar Rapids Fire Department,6,7/21/14,2014,310 5TH AVE SE Apt 317,"Cooking fire, confined to container",41.9759389,-91.663465
Cedar Rapids Fire Department,2,7/23/14,2014,416 31ST ST NW,Building fire,41.976813,-91.712714
Cedar Rapids Fire Department,5,7/23/14,2014,1202 3RD ST SE,Building fire,41.9702702,-91.657719
Cedar Rapids Fire Department,8,7/29/14,2014,1861 ELLIS BLVD NW,Building fire,41.994241,-91.682658
Cedar Rapids Fire Department,9,8/6/14,2014,541 34TH ST SE,"Cooking fire, confined to container",41.980531,-91.618883
Cedar Rapids Fire Department,6,8/9/14,2014,1210 33RD ST NE,Building fire,42.011467,-91.652922
Cedar Rapids Fire Department,5,8/12/14,2014,423 EDGEWOOD RD NW,Building fire,41.9777013,-91.7153528
Cedar Rapids Fire Department,5,8/12/14,2014,1431 4TH AVE SE,"Cooking fire, confined to container",41.983414,-91.651525
Cedar Rapids Fire Department,3,8/13/14,2014,719 5TH ST SE,"Cooking fire, confined to container",41.974949,-91.659849
Cedar Rapids Fire Department,8,8/14/14,2014,3760 12TH AVE SW Apt 5,Building fire,41.965948,-91.72165
Cedar Rapids Fire Department,7,8/15/14,2014,13 GLENBROOK DR SE,Building fire,42.020957,-91.628117
Cedar Rapids Fire Department,3,8/18/14,2014,393 15TH ST SE,Building fire,41.984045,-91.650762
Cedar Rapids Fire Department,6,8/27/14,2014,528 15TH ST SE,"Cooking fire, confined to container",41.981801,-91.650305
Cedar Rapids Fire Department,3,8/27/14,2014,1544 2ND AVE SE,Building fire,41.988311,-91.650223
Cedar Rapids Fire Department,9,8/29/14,2014,4002 SHERMAN ST NE,Building fire,42.020617,-91.659555
Cedar Rapids Fire Department,5,8/30/14,2014,816 30TH ST NE,Fires in structure other than in a building,42.008516,-91.64645
Cedar Rapids Fire Department,4,8/31/14,2014,416 17TH ST SE,Building fire,41.98303,-91.646153
Cedar Rapids Fire Department,8,8/31/14,2014,2104 NORTH TOWNE LN NE Apt 8,"Cooking fire, confined to container",42.0329701,-91.6707132
Cedar Rapids Fire Department,7,9/1/14,2014,226 16TH ST SE,Building fire,41.9882807,-91.6480777
Cedar Rapids Fire Department,6,9/6/14,2014,911 9TH AVE SE,Building fire,41.9765749,-91.653419
Cedar Rapids Fire Department,6,9/7/14,2014,911 9TH ST SE,Building fire,41.9761382,-91.6537384
Cedar Rapids Fire Department,5,9/8/14,2014,638 MEMORIAL DR SE,Building fire,41.9793329,-91.62784
Cedar Rapids Fire Department,4,9/13/14,2014,1551 C AVE NE,Building fire,41.991382,-91.653101
Cedar Rapids Fire Department,8,9/15/14,2014,901 INGLESIDE DR SW,Building fire,41.9364977,-91.6804817
Cedar Rapids Fire Department,6,9/16/14,2014,157 BROADMORE RD NW,Building fire,41.972607,-91.749771
Cedar Rapids Fire Department,6,9/17/14,2014,6214 ROCKWELL DR NE,Building fire,42.0402595,-91.6485757
Cedar Rapids Fire Department,6,9/27/14,2014,418 2ND ST NE,Building fire,41.9808548,-91.6704926
Cedar Rapids Fire Department,7,10/1/14,2014,730 14TH ST SE,Building fire,41.979819,-91.65181
Cedar Rapids Fire Department,4,10/3/14,2014,941 M ST SW Apt 1,"Cooking fire, confined to container",41.96616,-91.67185
Cedar Rapids Fire Department,6,10/9/14,2014,1707 MAPLE DR NW,Building fire,41.971582,-91.695313
Cedar Rapids Fire Department,6,10/10/14,2014,1927 CENTRAL DR SW,Building fire,41.959686,-91.7489382
Cedar Rapids Fire Department,15,10/12/14,2014,725 41ST AVE DR SW,Fires in structure other than in a building,41.9358886,-91.6449503
Cedar Rapids Fire Department,11,10/13/14,2014,3631 WESTERN PINE DR NE,"Cooking fire, confined to container",42.030992,-91.693546
Cedar Rapids Fire Department,6,10/15/14,2014,4032 WILSON AVE SW Apt 1,"Cooking fire, confined to container",41.9569339,-91.723946
Cedar Rapids Fire Department,5,10/16/14,2014,3300 JOHNSON AVE NW,Building fire,41.974898,-91.7151404
Cedar Rapids Fire Department,6,10/18/14,2014,5350 NORTH PARK PL NE,Building fire,42.0323795,-91.6300216
Cedar Rapids Fire Department,6,10/19/14,2014,1350 AHEARN DR NE,"Cooking fire, confined to container",42.0422302,-91.6561266
Cedar Rapids Fire Department,5,10/19/14,2014,1618 D AVE NE,"Cooking fire, confined to container",41.993314,-91.653363
Cedar Rapids Fire Department,6,10/21/14,2014,3929 20TH AVE SW,"Cooking fire, confined to container",41.959884,-91.7232609
Cedar Rapids Fire Department,9,10/22/14,2014,1050 WENIG RD NE,Building fire,41.999665,-91.676801
Cedar Rapids Fire Department,6,10/22/14,2014,1330 ELMHURST DR NE,"Cooking fire, confined to container",42.002547,-91.652073
Cedar Rapids Fire Department,7,10/25/14,2014,1422 A AVE NW,Building fire,41.9721339,-91.691136
Cedar Rapids Fire Department,5,11/5/14,2014,1569 1ST AVE SE,Building fire,41.989082,-91.649848
Cedar Rapids Fire Department,6,11/6/14,2014,1628 4TH AVE SE,Building fire,41.983762,-91.646782
Cedar Rapids Fire Department,6,11/8/14,2014,4950 16TH AVE SW Apt 209,Building fire,41.9638229,-91.735287
Cedar Rapids Fire Department,5,11/11/14,2014,2206 D AVE NE,Building fire,41.999936,-91.642583
Cedar Rapids Fire Department,4,11/14/14,2014,1128 15TH ST SE,Building fire,41.974569,-91.649354
Cedar Rapids Fire Department,5,11/14/14,2014,2951 6TH ST SW Apt 6,Building fire,41.9486241,-91.6767906
Cedar Rapids Fire Department,6,11/16/14,2014,3270 Little Creek RD NE,Building fire,42.013305,-91.687819
Cedar Rapids Fire Department,6,11/17/14,2014,1836 WESTERN DR SW,Fire in mobile home used as fixed residence,41.9612776,-91.7497514
Cedar Rapids Fire Department,5,11/17/14,2014,385 17TH ST SE,"Trash or rubbish fire, contained",41.9842609,-91.6469709
Cedar Rapids Fire Department,7,11/22/14,2014,1026 11TH ST NE,"Cooking fire, confined to container",41.998421,-91.665905
Cedar Rapids Fire Department,9,11/22/14,2014,3036 CENTER POINT RD NE,"Cooking fire, confined to container",42.009331,-91.661287
Cedar Rapids Fire Department,7,11/23/14,2014,2253 C ST SW Apt 15,"Cooking fire, confined to container",41.9575581,-91.6502249
Cedar Rapids Fire Department,6,11/30/14,2014,4845 JOHNSON AVE NW Apt 309,Building fire,41.9683257,-91.7334367
Cedar Rapids Fire Department,4,12/1/14,2014,418 2ND ST NE,"Cooking fire, confined to container",41.9808548,-91.6704926
Cedar Rapids Fire Department,5,12/1/14,2014,418 2ND ST NE,"Cooking fire, confined to container",41.9808548,-91.6704926
Cedar Rapids Fire Department,8,12/3/14,2014,132 SUMMER CIR NE,Building fire,42.0321394,-91.6885084
Cedar Rapids Fire Department,6,12/4/14,2014,708 EAST POST CT SE,Building fire,41.978076,-91.6058259
Cedar Rapids Fire Department,7,12/6/14,2014,725 DANBURY ST NE,Building fire,42.0248289,-91.645451
Cedar Rapids Fire Department,1,12/6/14,2014,2113 NORTH TOWNE CT NE,Building fire,42.0339444,-91.6710648
Cedar Rapids Fire Department,5,12/7/14,2014,2277 C ST SW Apt B,"Cooking fire, confined to container",41.9571122,-91.6496529
Cedar Rapids Fire Department,5,12/10/14,2014,5145 ROCKWELL DR NE,"Cooking fire, confined to container",42.0309079,-91.649767
Cedar Rapids Fire Department,8,12/10/14,2014,324 JACOLYN DR SW,"Cooking fire, confined to container",41.964872,-91.733186
Cedar Rapids Fire Department,7,12/16/14,2014,1430 ELLIS BLVD NW,"Fuel burner/boiler malfunction, fire confined",41.9874419,-91.6825146
Cedar Rapids Fire Department,8,12/17/14,2014,2249 C ST SW Apt 1,"Cooking fire, confined to container",41.9576419,-91.6503362
Cedar Rapids Fire Department,7,12/19/14,2014,516 10TH AVE SE,Building fire,41.973655,-91.657309
Cedar Rapids Fire Department,6,12/22/14,2014,390 RED FOX RD SE,"Cooking fire, confined to container",41.983571,-91.609122
Cedar Rapids Fire Department,6,12/22/14,2014,203 CURTIS ST SW,Fire in mobile home used as fixed residence,41.9560292,-91.7332678
Cedar Rapids Fire Department,7,12/23/14,2014,904 HARVEST DR NW,Building fire,41.981079,-91.735238
Cedar Rapids Fire Department,8,12/23/14,2014,2131 BLAIRS FERRY RD NE,"Cooking fire, confined to container",42.034497,-91.671664
Cedar Rapids Fire Department,5,12/25/14,2014,193 JACOLYN DR NW Apt 116,"Cooking fire, confined to container",41.970995,-91.731335
Cedar Rapids Fire Department,5,12/27/14,2014,901 INGLESIDE DR SW,"Trash or rubbish fire, contained",41.9364977,-91.6804817
Cedar Rapids Fire Department,6,12/29/14,2014,4404 PEARL AVE NW,"Chimney or flue fire, confined to chimney or flue",41.977235,-91.729085
Cedar Rapids Fire Department,4,12/30/14,2014,411 6TH ST NE,Fires in structure other than in a building,41.9838275,-91.6669614
Center Point Fire Department,15,4/29/12,2012,103 Franklin ST,Building fire,42.186062,-91.778978
Center Point Fire Department,3,7/25/12,2012,413 Maiden ST,Building fire,42.185383,-91.7784999
Center Point Fire Department,18,8/8/13,2013,3905 Iowa RD,Building fire,42.192475,-91.747607
Center Point Fire Department,10,11/20/13,2013,4512 Bayou LN,"Chimney or flue fire, confined to chimney or flue",42.164276,-91.805473
Center Point Fire Department,7,1/25/14,2014,4365 N Center Point RD,Building fire,42.181178,-91.768689
Center Point Fire Department,6,1/25/14,2014,4365 N Center Point RD,Building fire,42.181178,-91.768689
Center Point Fire Department,7,2/21/14,2014,414 Maiden ST,Building fire,42.184782,-91.7785619
Center Point Fire Department,12,4/11/14,2014,920 Franklin ST,Building fire,42.193401,-91.782632
Center Point Fire Department,8,4/12/14,2014,300 Trader ST,Building fire,42.188043,-91.782055
Coggon Fire Department,10,10/10/11,2011,1795 Mapleway DR,Building fire,42.2808248,-91.5304412
Coggon Fire Department,9,5/23/13,2013,3292 110 Avenue,Building fire,42.3163082,-91.5781704
Coggon Fire Department,9,6/24/13,2013,5646 Quality Ridge RD,Building fire,42.269425,-91.560946
Coggon Fire Department,18,2/8/14,2014,998 Monticello RD,Building fire,42.280372,-91.459477
Coggon Fire Department,5,4/9/14,2014,5449 Seven Hills RD,Building fire,42.2802661,-91.4520529
Coggon Fire Department,11,4/17/14,2014,620 3rd AVE E,Building fire,42.277737,-91.527643
Ely Fire Department,21,1/27/12,2012,3810 Big Bend RD,Building fire,41.938821,-91.592737
Ely Fire Department,6,4/25/13,2013,2135 Hillside DR,Building fire,41.871018,-91.570741
Ely Fire Department,9,11/3/13,2013,Tharp RD and 6th St,Building fire,41.8736182,-91.585175
Ely Fire Department,12,11/4/13,2013,Tharp RD and 6th St,Building fire,41.8736182,-91.585175
Ely Fire Department,5,11/30/14,2014,1625 Ranmar DR,Building fire,41.879261,-91.58087
Fairfax Fire Department,4,1/9/12,2012,225 Vanderbilt ST,Building fire,41.921641,-91.781357
Fairfax Fire Department,8,1/18/12,2012,7895 33rd AVE,Building fire,41.878034,-91.85582
Fairfax Fire Department,12,2/14/12,2012,and Highway 30 west of Highway 151,Building fire,41.9302499,-91.7765222
Fairfax Fire Department,13,2/20/12,2012,6106 Linn Johnson RD,Building fire,41.863817,-91.746267
Fairfax Fire Department,11,3/17/12,2012,208 W Cemetery RD,Building fire,41.928136,-91.786117
Fairfax Fire Department,8,9/30/12,2012,1107 Williams BLVD,Building fire,41.9091875,-91.7844839
Fairfax Fire Department,5,1/20/13,2013,449 E AVE,Building fire,41.8761394,-91.6688639
Fairfax Fire Department,9,1/30/13,2013,8308 76th AVE SW,Building fire,41.906206,-91.778143
Fairfax Fire Department,2,3/21/13,2013,300 1st AVE W,Building fire,41.8763595,-91.8363086
Fairfax Fire Department,8,3/21/13,2013,300 1st AVE W,Building fire,41.8763595,-91.8363086
Fairfax Fire Department,1,5/15/13,2013,303 Church ST,Building fire,41.9180747,-91.7807562
Fairfax Fire Department,6,7/31/13,2013,303 Church ST,Building fire,41.9180747,-91.7807562
Fairfax Fire Department,6,4/24/14,2014,4008 80th ST,Building fire,41.938744,-91.775859
Fairfax Fire Department,8,5/7/14,2014,Linn-Benton RD and Hwy 151,"Trash or rubbish fire, contained",41.8796954,-91.8316053
Fairfax Fire Department,10,5/7/14,2014,480 2nd ST,Building fire,41.9306299,-91.7715395
Fairfax Fire Department,11,6/20/14,2014,8222 Lefebure RD,Building fire,41.900193,-91.776226
Fairfax Fire Department,9,6/22/14,2014,5001 Cedar View DR,Building fire,41.928871,-91.755623
Fairfax Fire Department,2,6/25/14,2014,320 Linn ST,Building fire,41.916772,-91.779982
Fairfax Fire Department,8,7/4/14,2014,4310 76th AVE SW,"Trash or rubbish fire, contained",41.9075429,-91.727511
Fairfax Fire Department,10,8/24/14,2014,100 1st AVE W,Building fire,41.876648,-91.831883
Hiawatha Fire Department,12,1/7/10,2010,2508 Westwind LN,Building fire,42.038174,-91.741291
Hiawatha Fire Department,10,1/30/10,2010,155 Robins RD Apt 119,Building fire,42.03982,-91.671731
Hiawatha Fire Department,12,2/6/10,2010,285 Robins RD Apt A7,Building fire,42.041101,-91.671311
Hiawatha Fire Department,6,2/11/10,2010,285 Robins RD,Building fire,42.041101,-91.671311
Hiawatha Fire Department,4,2/26/10,2010,1385 Rainbow BLVD,"Chimney or flue fire, confined to chimney or flue",42.037148,-91.691901
Hiawatha Fire Department,3,7/18/10,2010,235 Pirie DR Apt Apt 4,Building fire,42.044368,-91.67155
Hiawatha Fire Department,3,7/18/10,2010,205 Pirie DR Apt Apt 1,Building fire,42.044383,-91.671846
Hiawatha Fire Department,0,7/30/10,2010,409 W Clark ST,Building fire,42.037934,-91.675649
Hiawatha Fire Department,9,7/31/10,2010,4th AVE and W Clark ST,Building fire,42.038185,-91.6759989
Hiawatha Fire Department,1,8/28/10,2010,795 Brandon AVE,Building fire,42.04572,-91.671503
Hiawatha Fire Department,2,11/28/10,2010,200 Blairs Ferry RD,Building fire,42.07149,-91.7976
Hiawatha Fire Department,5,11/28/10,2010,55 Robins RD,"Cooking fire, confined to container",42.038896,-91.672579
Hiawatha Fire Department,10,12/9/10,2010,4391 Sundance DR,Building fire,42.031705,-91.721261
Hiawatha Fire Department,7,12/29/10,2010,49 E Clark ST,"Cooking fire, confined to container",42.038512,-91.671988
Hiawatha Fire Department,1,3/13/11,2011,49 E Clark ST Apt 13,Building fire,42.038512,-91.671988
Hiawatha Fire Department,8,3/19/11,2011,5160 Chestnut Ridge RD,Building fire,42.026677,-91.71449
Hiawatha Fire Department,6,4/16/11,2011,and Tucker Park,"Trash or rubbish fire, contained",42.0385896,-91.6672632
Hiawatha Fire Department,4,4/19/11,2011,285 Robins RD Apt B6,Building fire,42.041101,-91.671311
Hiawatha Fire Department,3,4/30/11,2011,405 S Blairs Ferry XING,Building fire,42.0354262,-91.7060329
Hiawatha Fire Department,5,6/23/11,2011,314 Pebble LANE,Building fire,42.0530326,-91.6686937
Hiawatha Fire Department,2,10/2/11,2011,102 Oak ST Apt Apt 3,"Cooking fire, confined to container",42.0388949,-91.672028
Hiawatha Fire Department,6,10/23/11,2011,4027 Bobolink LANE,Fire in mobile home used as fixed residence,42.0591371,-91.6951523
Hiawatha Fire Department,3,2/14/12,2012,59 E Clark ST,"Cooking fire, confined to container",42.038512,-91.671668
Hiawatha Fire Department,1,2/15/12,2012,1062 Emmons ST,Building fire,42.0392719,-91.685427
Hiawatha Fire Department,4,4/9/12,2012,1205 N Center Point RD,Building fire,42.05073,-91.685985
Hiawatha Fire Department,9,6/24/12,2012,110 Northwood DR,Building fire,42.043761,-91.671571
Hiawatha Fire Department,5,7/4/12,2012,Terry AVE and Pats DR,"Fire in portable building, fixed location",42.0460176,-91.668592
Hiawatha Fire Department,5,7/17/12,2012,2730 Morningdove LANE,Fire in mobile home used as fixed residence,42.0606866,-91.6944803
Hiawatha Fire Department,9,8/16/12,2012,137 E Boyson RD,Building fire,42.0474644,-91.6688189
Hiawatha Fire Department,1,9/17/12,2012,116 9TH AVE,"Trash or rubbish fire, contained",42.036857,-91.68187
Hiawatha Fire Department,9,9/30/12,2012,3145 Grey Wolf RD,"Cooking fire, confined to container",42.0463007,-91.7034876
Hiawatha Fire Department,7,11/17/12,2012,1250 N Center Point RD,Building fire,42.050479,-91.688766
Hiawatha Fire Department,1,12/10/12,2012,1200 Rainbow BLVD,Building fire,42.037632,-91.688596
Hiawatha Fire Department,1,1/8/13,2013,200 Tucker ST Apt 1,Building fire,42.0355328,-91.6679493
Hiawatha Fire Department,10,2/25/13,2013,2914 Diamond Head RD,"Cooking fire, confined to container",42.0785145,-91.7091036
Hiawatha Fire Department,6,3/12/13,2013,805 Brandon AVE Apt 3,"Cooking fire, confined to container",42.045943,-91.671501
Hiawatha Fire Department,3,3/17/13,2013,313 C AVE,Building fire,42.035133,-91.666601
Hiawatha Fire Department,2,4/1/13,2013,1440 Blairs Ferry RD Apt Building G,Building fire,42.035012,-91.693455
Hiawatha Fire Department,6,4/6/13,2013,1320 Litchfield DR,"Cooking fire, confined to container",42.042489,-91.690934
Hiawatha Fire Department,2,4/8/13,2013,2708 Song Sparrow LN,Fire in mobile home used as fixed residence,42.0589293,-91.6930315
Hiawatha Fire Department,10,4/17/13,2013,4140 Elkhorn DR,Building fire,42.034408,-91.726199
Hiawatha Fire Department,6,5/5/13,2013,285 Robins RD Apt A 4,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,2,5/7/13,2013,295 Robins RD,Building fire,42.0414559,-91.67217
Hiawatha Fire Department,2,5/7/13,2013,74 Northwood DR Apt 1,"Cooking fire, confined to container",42.043488,-91.674426
Hiawatha Fire Department,6,5/22/13,2013,4151 Oak Valley DR,"Cooking fire, confined to container",42.034557,-91.7298579
Hiawatha Fire Department,8,5/29/13,2013,5313 Blairs Ferry RD,"Cooking fire, confined to container",42.0395625,-91.7220493
Hiawatha Fire Department,0,6/8/13,2013,Emmons ST and 9TH AVE,"Trash or rubbish fire, contained",42.0387709,-91.680801
Hiawatha Fire Department,9,6/15/13,2013,345 Clymer RD Apt 1,Building fire,42.049454,-91.67496
Hiawatha Fire Department,5,7/20/13,2013,285 Robins RD Apt E7,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,1,7/25/13,2013,775 Kainz DR,Building fire,42.046823,-91.681034
Hiawatha Fire Department,1,8/1/13,2013,1285 Emmons ST,Building fire,42.038792,-91.690368
Hiawatha Fire Department,8,2/16/14,2014,250 Cimarron DR Apt 101,"Cooking fire, confined to container",42.041128,-91.66756
Hiawatha Fire Department,2,2/28/14,2014,104 6TH AVE,"Cooking fire, confined to container",42.037937,-91.678132
Hiawatha Fire Department,5,3/7/14,2014,7133 High Point LN,Building fire,42.040134,-91.749267
Hiawatha Fire Department,3,3/30/14,2014,1365 Cress PKY,Building fire,42.039619,-91.691623
Hiawatha Fire Department,2,3/30/14,2014,285 Robins RD Apt Bldg D,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,2,6/17/14,2014,68 Samoa DR,Building fire,42.0543019,-91.6715576
Hiawatha Fire Department,6,8/3/14,2014,102 Oak ST,Building fire,42.0388949,-91.672028
Hiawatha Fire Department,2,8/8/14,2014,1095 Cress PKY,Building fire,42.039606,-91.686722
Hiawatha Fire Department,2,8/16/14,2014,900 Emmons ST,"Trash or rubbish fire, contained",42.040373,-91.681032
Hiawatha Fire Department,2,9/6/14,2014,59 E Clark ST,"Fuel burner/boiler malfunction, fire confined",42.038512,-91.671668
Hiawatha Fire Department,3,9/8/14,2014,5531 Shamrock CT,Building fire,42.0393619,-91.730503
Hiawatha Fire Department,4,9/25/14,2014,285 Pirie DR,Building fire,42.044365,-91.6709599
Hiawatha Fire Department,3,10/9/14,2014,1400 Blairs Ferry RD,"Cooking fire, confined to container",42.0347503,-91.6920723
Hiawatha Fire Department,7,10/17/14,2014,4503 Blairs Ferry RD,Fires in structure other than in a building,42.039535,-91.726461
Hiawatha Fire Department,6,11/14/14,2014,760 Brandon AVE Apt 4,"Cooking fire, confined to container",42.045448,-91.672167
Hiawatha Fire Department,4,12/7/14,2014,700 Brandon AVE Apt #2,Building fire,42.044959,-91.672157
Hiawatha Fire Department,5,12/13/14,2014,303 Marion ST,Building fire,42.035692,-91.674013
Lisbon Fire Department,7,1/1/10,2010,761 Lillian LN,"Chimney or flue fire, confined to chimney or flue",41.91598,-91.378822
Lisbon Fire Department,1,1/8/10,2010,1000 ABBE VIEW RD,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,9,5/10/10,2010,102 E 5TH AVE E,Building fire,41.927389,-91.384673
Lisbon Fire Department,12,8/17/10,2010,1283 N HOOSIER RD. RD N,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,6,9/1/10,2010,303 W MAIN STS W,Building fire,41.921114,-91.389471
Lisbon Fire Department,9,4/21/12,2012,1107 N HOOSIER RD. RD N,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,9,5/29/12,2012,419 TRUMAN ST,Building fire,41.920288,-91.393647
Lisbon Fire Department,10,6/5/13,2013,938 Meyers DR,Building fire,41.9319298,-91.389353
Lisbon Fire Department,0,11/10/13,2013,202 W Main ST,Building fire,41.921638,-91.387129
Lisbon Fire Department,11,4/11/14,2014,215 3rd AVE E,Building fire,41.924947,-91.38298
Lisbon Fire Department,7,6/2/14,2014,115 S Jackson ST,Building fire,41.920463,-91.384354
Lisbon Fire Department,7,6/23/14,2014,235 W School ST,Building fire,41.9186748,-91.3886631
Lisbon Fire Department,12,12/17/14,2014,717 adams AVE,Building fire,41.8473938,-91.3612417
Marion Fire Department,5,1/27/10,2010,396 18th ST,Building fire,42.030847,-91.591913
Marion Fire Department,3,2/12/10,2010,1210 Blairs Ferry RD,Building fire,42.0329229,-91.624533
Marion Fire Department,4,3/30/10,2010,4640 Vasey AVE,Building fire,42.04085,-91.560354
Marion Fire Department,6,4/19/10,2010,400 Lindale DR,Fires in structure other than in a building,42.030873,-91.626817
Marion Fire Department,9,4/20/10,2010,2417 Cimmarron RD,"Chimney or flue fire, confined to chimney or flue",42.073182,-91.601131
Marion Fire Department,13,4/28/10,2010,3545 Coffey LANE,Building fire,42.117331,-91.55748
Marion Fire Department,4,5/17/10,2010,480 5th AVE,"Cooking fire, confined to container",42.0316,-91.60507
Marion Fire Department,3,5/20/10,2010,1375 Red Fox WAY,"Cooking fire, confined to container",42.0385769,-91.551242
Marion Fire Department,5,5/24/10,2010,1701 Jackson DR,Fire in mobile home used as fixed residence,42.0409128,-91.5411374
Marion Fire Department,5,5/24/10,2010,1701 Jackson DR,Building fire,42.0409128,-91.5411374
Marion Fire Department,5,5/24/10,2010,1701 Jackson DR,Building fire,42.0409128,-91.5411374
Marion Fire Department,5,6/5/10,2010,210 13th ST,Building fire,42.029196,-91.596103
Marion Fire Department,4,6/7/10,2010,483 Ida DR,"Cooking fire, confined to container",42.0355459,-91.564671
Marion Fire Department,3,6/24/10,2010,795 4th AVE,"Cooking fire, confined to container",42.030427,-91.601911
Marion Fire Department,9,6/26/10,2010,1535 Radio RD,Building fire,42.058783,-91.51345
Marion Fire Department,2,7/9/10,2010,1130 S. 12th ST,Building fire,42.018429,-91.597213
Marion Fire Department,2,7/16/10,2010,480 5th AVE,"Cooking fire, confined to container",42.0316,-91.60507
Marion Fire Department,2,7/22/10,2010,20 Ash DR,Building fire,42.0342032,-91.5736747
Marion Fire Department,3,7/23/10,2010,479 5th AVE,Building fire,42.030436,-91.605133
Marion Fire Department,2,8/15/10,2010,3495 7th AVE,"Cooking fire, confined to container",42.0353343,-91.5752156
Marion Fire Department,2,8/15/10,2010,585 8th AVE Apt 2,"Cooking fire, confined to container",42.033977,-91.604456
Marion Fire Department,4,8/20/10,2010,775 Fairview DR,Building fire,42.0243687,-91.6016047
Marion Fire Department,4,10/6/10,2010,655 49th ST,"Trash or rubbish fire, contained",42.031268,-91.557439
Marion Fire Department,10,10/13/10,2010,1860 County Home RD,Building fire,42.0938155,-91.5474102
Marion Fire Department,4,11/4/10,2010,2430 17th AVE,Building fire,42.041544,-91.586651
Marion Fire Department,1,11/4/10,2010,1520 11th ST,Building fire,42.04002,-91.598416
Marion Fire Department,4,11/8/10,2010,2900 Indian Creek RD,Building fire,42.0507464,-91.5916952
Marion Fire Department,9,11/24/10,2010,6707 Winslow RD,Building fire,42.085768,-91.5868069
Marion Fire Department,1,11/29/10,2010,1483 Grand AVE Apt apt #8,Building fire,42.0205649,-91.5967558
Marion Fire Department,6,11/30/10,2010,1483 Grand AVE,Building fire,42.0205649,-91.5967558
Marion Fire Department,4,12/9/10,2010,1080 Lyons LANE,Building fire,42.032797,-91.613625
Marion Fire Department,4,12/21/10,2010,130 29th Street CT,Building fire,42.028215,-91.581491
Marion Fire Department,5,1/17/11,2011,901 S. 11th ST,"Cooking fire, confined to container",42.021476,-91.597421
Marion Fire Department,3,3/7/11,2011,957 13th ST,Building fire,42.035718,-91.595401
