Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Marion Fire Department,5,11/22/12,2012,245 Grand AVE,Building fire,42.020293,-91.607567
Marion Fire Department,5,2/7/13,2013,3230 9 ST Apt 4,Building fire,42.053422,-91.6006419
Marion Fire Department,4,2/10/13,2013,675 S 15 ST,Building fire,42.024067,-91.59155
Marion Fire Department,2,2/13/13,2013,780 5 AVE,Building fire,42.031792,-91.602306
Marion Fire Department,4,2/25/13,2013,6 Chapelridge CIR,Building fire,42.0220058,-91.5721535
Marion Fire Department,8,3/4/13,2013,1860 County Home RD,Building fire,42.0938155,-91.5474102
Marion Fire Department,5,3/11/13,2013,2095 Geode ST,Building fire,42.044508,-91.605864
Marion Fire Department,2,3/27/13,2013,1420 Twixt Town RD,Building fire,42.0277502,-91.6183232
Marion Fire Department,4,4/2/13,2013,3545 3 AVE,Building fire,42.029152,-91.5727239
Marion Fire Department,4,5/15/13,2013,490 20 ST,Building fire,42.031336,-91.590765
Marion Fire Department,2,5/24/13,2013,4451 Lantern CT,Building fire,42.0387259,-91.562319
Marion Fire Department,5,6/24/13,2013,2440 eastlawn DR,Building fire,42.024937,-91.58613
Marion Fire Department,5,6/26/13,2013,675 S 15 ST,Building fire,42.024067,-91.59155
Marion Fire Department,4,7/9/13,2013,1690 Park AVE,Building fire,42.038903,-91.592383
Marion Fire Department,2,7/21/13,2013,449 Morris DR,Building fire,42.0348738,-91.5651963
Marion Fire Department,4,8/15/13,2013,412 Ben-Dov DR,Building fire,42.031356,-91.5649109
Marion Fire Department,5,8/17/13,2013,1985 Blackhawk DR,Building fire,42.0424233,-91.5465507
Marion Fire Department,4,10/2/13,2013,102 3 AVE,Building fire,42.030064,-91.610077
Marion Fire Department,4,10/18/13,2013,3470 Crown AVE,Building fire,42.045859,-91.575115
Marion Fire Department,4,10/18/13,2013,900 26 ST,Building fire,42.034966,-91.585014
Marion Fire Department,4,11/14/13,2013,1120 W 8 AVE,Building fire,42.0355,-91.623583
Marion Fire Department,4,1/16/14,2014,3051 28 AVE,Building fire,42.049435,-91.579986
Marion Fire Department,3,2/24/14,2014,1366 7 ST Apt B,Building fire,42.038951,-91.603025
Marion Fire Department,4,2/26/14,2014,3111 10 ST,Building fire,42.0531719,-91.5988513
Marion Fire Department,7,3/25/14,2014,1210 Blairs Ferry RD,Building fire,42.0329229,-91.624533
Marion Fire Department,5,3/27/14,2014,895 S 11 ST Apt 9,Building fire,42.02175,-91.597712
Marion Fire Department,5,3/29/14,2014,2650 Spoonbill DR,Building fire,42.048291,-91.564302
Marion Fire Department,5,4/11/14,2014,520 17 ST,Building fire,42.031756,-91.592443
Marion Fire Department,9,4/27/14,2014,3462 Barnsley CIR,Building fire,42.0566144,-91.6219643
Marion Fire Department,5,5/11/14,2014,1160 S 12 ST Apt 4,Building fire,42.0182239,-91.597222
Marion Fire Department,4,5/15/14,2014,125 Southview DR Apt A,Building fire,42.028829,-91.62106
Marion Fire Department,2,5/20/14,2014,1461 39 ST Apt Place,Building fire,42.4889592,-90.6898191
Marion Fire Department,9,7/10/14,2014,3425 N Alburnett RD,Building fire,42.110968,-91.616433
Marion Fire Department,4,7/12/14,2014,343 Pheasant AVE,Building fire,42.0485479,-91.613606
Marion Fire Department,4,7/12/14,2014,343 Pheasant AVE,Building fire,42.0485479,-91.613606
Marion Fire Department,3,7/16/14,2014,560 W 8 AVE,Building fire,42.034778,-91.616524
Marion Fire Department,3,9/8/14,2014,1485 9 ST,Building fire,42.039858,-91.600147
Marion Fire Department,1,10/17/14,2014,701 9 AVE Apt 7,Building fire,42.034798,-91.602439
Marion Fire Department,5,10/29/14,2014,4200 Munier RD,Building fire,42.022293,-91.565674
Marion Fire Department,2,11/8/14,2014,1018.5 7 AVE,Building fire,42.0334153,-91.5990146
Marion Fire Department,5,11/10/14,2014,1560 Red Fox WAY,Building fire,42.0390251,-91.5516962
Marion Fire Department,2,11/11/14,2014,78 Birch DR,Building fire,42.0336425,-91.5695934
