Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Iowa City Fire Department,4,1/9/14,2014,527 N DUBUQUE ST Apt 2,Building fire,41.667674,-91.533401
Iowa City Fire Department,3,1/22/14,2014,1000 OAKCREST ST,"Cooking fire, confined to container",41.6520462,-91.552735
Iowa City Fire Department,5,1/23/14,2014,2801 6 HWY E Apt 201,"Chimney or flue fire, confined to chimney or flue",41.6352244,-91.5000773
Iowa City Fire Department,4,1/27/14,2014,2401 E HIGHWAY #6,"Cooking fire, confined to container",41.6352244,-91.5000773
Iowa City Fire Department,3,1/28/14,2014,320 S DUBUQUE ST,Building fire,41.6570266,-91.5327378
Iowa City Fire Department,4,2/7/14,2014,907 E HIGHWAY #6,"Cooking fire, confined to container",41.6352244,-91.5000773
Iowa City Fire Department,3,2/11/14,2014,639 S LUCAS ST,Building fire,41.652839,-91.524726
Iowa City Fire Department,6,3/13/14,2014,1095 SILVERCREST CIR,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,2,3/18/14,2014,623 E JEFFERSON ST Apt 4,Building fire,41.662065,-91.526266
Iowa City Fire Department,4,3/18/14,2014,447 N RIVERSIDE DR,"Cooking fire, confined to container",41.6708038,-91.5403856
Iowa City Fire Department,3,3/26/14,2014,511 S CAPITOL ST,Building fire,41.6549819,-91.5365939
Iowa City Fire Department,4,3/31/14,2014,1103 CAMBRIA CT,Building fire,41.647009,-91.572638
Iowa City Fire Department,4,3/31/14,2014,231 E BURLINGTON ST,Building fire,41.6576255,-91.532042
Iowa City Fire Department,3,4/9/14,2014,500 E MARKET ST,"Cooking fire, confined to container",41.664111,-91.528407
Iowa City Fire Department,3,4/11/14,2014,216 E BLOOMINGTON ST,"Cooking fire, confined to container",41.665002,-91.532393
Iowa City Fire Department,10,4/11/14,2014,4363 YORK PL,"Cooking fire, confined to container",41.663244,-91.472389
Iowa City Fire Department,2,4/15/14,2014,2339 HEINZ RD Apt UNIT C,Building fire,41.635118,-91.489694
Iowa City Fire Department,6,4/19/14,2014,301 HAWK RIDGE DR,"Cooking fire, confined to container",41.6478487,-91.5536316
Iowa City Fire Department,2,4/30/14,2014,526 S JOHNSON ST,Building fire,41.654502,-91.526894
Iowa City Fire Department,15,5/12/14,2014,1644 SOMERSET LA,"Cooking fire, confined to container",41.645306,-91.487251
Iowa City Fire Department,2,5/18/14,2014,214 N LINN ST,Building fire,41.664071,-91.531318
Iowa City Fire Department,7,5/24/14,2014,1095 SILVERCREST CIR,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,5,5/24/14,2014,1095 SILVERCREST CIR Apt 115,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,7,6/3/14,2014,47 WAKEFIELD CT,"Cooking fire, confined to container",41.643066,-91.492174
Iowa City Fire Department,3,6/5/14,2014,112 E COLLEGE ST,"Trash or rubbish fire, contained",41.6592569,-91.534034
Iowa City Fire Department,1,6/8/14,2014,320 E WASHINGTON ST,"Cooking fire, confined to container",41.6603942,-91.5310564
Iowa City Fire Department,4,6/10/14,2014,817 PEPPERWOOD LA,"Cooking fire, confined to container",41.639846,-91.523877
Iowa City Fire Department,5,6/11/14,2014,1020 S SCOTT BLVD,"Cooking fire, confined to container",41.6490984,-91.4816205
Iowa City Fire Department,4,6/17/14,2014,420 KIMBALL RD,"Cooking fire, confined to container",41.673826,-91.525194
Iowa City Fire Department,8,6/29/14,2014,905 SCOTT PARK DR,"Fire in portable building, fixed location",41.659059,-91.480783
Iowa City Fire Department,5,6/30/14,2014,2258 TAYLOR DR,"Cooking fire, confined to container",41.635791,-91.517979
Iowa City Fire Department,5,7/7/14,2014,1100 ARTHUR ST Apt L2,"Cooking fire, confined to container",41.648509,-91.4963761
Iowa City Fire Department,6,7/13/14,2014,1010 SCOTT PARK DR Apt 201,"Cooking fire, confined to container",41.661116,-91.481549
Iowa City Fire Department,4,7/15/14,2014,619 FAIRCHILD ST,Building fire,41.666525,-91.526344
Iowa City Fire Department,5,7/19/14,2014,1919 I ST,"Cooking fire, confined to container",41.6473797,-91.5069657
Iowa City Fire Department,4,7/26/14,2014,2734 E COURT ST,"Cooking fire, confined to container",41.657125,-91.493903
Iowa City Fire Department,5,7/26/14,2014,722 HAWKEYE DR,"Cooking fire, confined to container",41.6614346,-91.5801481
Iowa City Fire Department,2,8/2/14,2014,245 S GILBERT ST,Building fire,41.658467,-91.5302199
Iowa City Fire Department,2,8/2/14,2014,245 S GILBERT ST,Building fire,41.658467,-91.5302199
Iowa City Fire Department,5,8/16/14,2014,31 DONEGAL PL,"Cooking fire, confined to container",41.65519,-91.591666
Iowa City Fire Department,7,8/24/14,2014,2860 N DODGE ST,"Cooking fire, confined to container",41.691649,-91.493956
Iowa City Fire Department,2,8/27/14,2014,640 S VAN BUREN ST Apt 6,"Cooking fire, confined to container",41.652994,-91.52865
Iowa City Fire Department,4,9/9/14,2014,630 GALWAY DR,Building fire,41.6543207,-91.5922674
Iowa City Fire Department,4,9/11/14,2014,3446 KILLARNEY RD,"Cooking fire, confined to container",41.654827,-91.586868
Iowa City Fire Department,3,9/11/14,2014,1100 ARTHUR ST Apt F2,"Cooking fire, confined to container",41.648509,-91.4963761
Iowa City Fire Department,6,9/12/14,2014,1446 WILD PRAIRIE DR,"Chimney or flue fire, confined to chimney or flue",41.645568,-91.598401
Iowa City Fire Department,5,9/17/14,2014,2724 WAYNE AVE,"Cooking fire, confined to container",41.6476934,-91.4959114
Iowa City Fire Department,3,9/21/14,2014,1117 CHURCH ST,Building fire,41.6681979,-91.51956
Iowa City Fire Department,4,9/23/14,2014,2609 WESTWINDS DR Apt 1,Building fire,41.650695,-91.577563
Iowa City Fire Department,5,9/23/14,2014,705 CLARK ST,"Trash or rubbish fire, contained",41.653351,-91.520078
Iowa City Fire Department,3,9/24/14,2014,251 N CAPITOL ST,Building fire,41.6586749,-91.5361668
Iowa City Fire Department,5,9/26/14,2014,365 ELLIS AVE Apt 8,"Cooking fire, confined to container",41.668862,-91.542364
Iowa City Fire Department,6,10/3/14,2014,2800 E WASHINGTON ST,"Fire in portable building, fixed location",41.6605613,-91.493061
Iowa City Fire Department,5,10/6/14,2014,309 HAYWOOD DR,"Cooking fire, confined to container",41.6835503,-91.5409303
Iowa City Fire Department,3,10/6/14,2014,1032 N DUBUQUE ST,Building fire,41.674134,-91.532209
Iowa City Fire Department,6,10/13/14,2014,2128 S RIVERSIDE DR Apt 44,Building fire,41.6312726,-91.536116
Iowa City Fire Department,3,10/16/14,2014,611 S CLINTON ST Apt 4,Building fire,41.6540894,-91.5349654
Iowa City Fire Department,2,10/25/14,2014,422 S DUBUQUE ST Apt 16,"Cooking fire, confined to container",41.655888,-91.532723
Iowa City Fire Department,2,10/26/14,2014,1355 SHANNON DR,"Cooking fire, confined to container",41.646619,-91.581522
Iowa City Fire Department,2,10/31/14,2014,130 N LINN ST,Building fire,41.6630678,-91.5314794
Iowa City Fire Department,4,11/4/14,2014,2105 BROADWAY ST,"Cooking fire, confined to container",41.6383719,-91.52101
Iowa City Fire Department,3,11/8/14,2014,1324 KIRKWOOD AVE,Building fire,41.64976,-91.515618
Iowa City Fire Department,6,11/11/14,2014,1095 SILVERCREST CIR,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,7,11/12/14,2014,2161 WILLENBROCK CIR,Building fire,41.6759616,-91.5565936
Iowa City Fire Department,5,11/15/14,2014,716 N DUBUQUE ST,"Cooking fire, confined to container",41.669529,-91.532662
Iowa City Fire Department,6,11/15/14,2014,301 HAWK RIDGE DR Apt 3106,"Cooking fire, confined to container",41.6478487,-91.5536316
Iowa City Fire Department,3,11/20/14,2014,716 FAIRCHILD ST,Building fire,41.667146,-91.525041
Iowa City Fire Department,3,11/20/14,2014,10 JEMA CT,Building fire,41.649295,-91.573033
Iowa City Fire Department,5,11/21/14,2014,1037 CROSS PARK AVE Apt B,"Cooking fire, confined to container",41.6388296,-91.521153
Iowa City Fire Department,3,11/23/14,2014,2104 MIAMI DR,Building fire,41.6362669,-91.5015449
Iowa City Fire Department,2,11/24/14,2014,1956 BROADWAY ST Apt A8,"Cooking fire, confined to container",41.639821,-91.519674
Iowa City Fire Department,3,11/29/14,2014,1100 ARTHUR ST,"Trash or rubbish fire, contained",41.648509,-91.4963761
Iowa City Fire Department,5,12/1/14,2014,917 DOVER ST,Building fire,41.650376,-91.495184
Iowa City Fire Department,3,12/6/14,2014,701 OAKNOLL DR,"Cooking fire, confined to container",41.6520202,-91.5542455
Iowa City Fire Department,4,12/14/14,2014,1901 BROADWAY ST Apt 8,"Cooking fire, confined to container",41.641516,-91.520816
Iowa City Fire Department,3,12/17/14,2014,421 S DODGE ST Apt 4,"Cooking fire, confined to container",41.655941,-91.526254
Iowa City Fire Department,2,12/17/14,2014,301 N CLINTON ST Apt 4315,"Cooking fire, confined to container",41.6653069,-91.535032
Iowa City Fire Department,3,12/30/14,2014,601 W HIGHWAY #6,Building fire,41.6352244,-91.5000773
Lone Tree Fire Department,9,10/31/14,2014,104 N Center STS N,Building fire,41.487676,-91.4239489
North Liberty Fire Department,13,2/12/04,2004,2394 260TH ST,Building fire,41.7456712,-91.685582
North Liberty Fire Department,11,3/13/04,2004,60 PENN OAKS DR Apt 1,"Cooking fire, confined to container",41.7513535,-91.6045313
North Liberty Fire Department,9,3/31/04,2004,978 Fairview LN,"Cooking fire, confined to container",41.7389719,-91.613698
North Liberty Fire Department,11,5/2/04,2004,104 Bayberry LN,"Cooking fire, confined to container",41.7393342,-91.5961363
North Liberty Fire Department,8,5/4/04,2004,125 Weston ST,Building fire,41.735401,-91.599631
North Liberty Fire Department,8,8/9/04,2004,755 W Penn ST,Building fire,41.7521292,-91.6049608
North Liberty Fire Department,7,8/27/04,2004,246 Illini CT,Fire in mobile home used as fixed residence,41.73071,-91.6045769
North Liberty Fire Department,12,10/31/04,2004,2574 Oak Circle NE,Building fire,41.746486,-91.56192
North Liberty Fire Department,5,2/7/05,2005,105 Bayberry LN,"Cooking fire, confined to container",41.739039,-91.595906
North Liberty Fire Department,12,2/12/05,2005,0 Scales Bend (Penn) RD,"Fire in motor home, camper, recreational vehicle",41.7524454,-91.6332156
North Liberty Fire Department,9,3/2/05,2005,30 Vixen CIR,"Cooking fire, confined to container",41.760276,-91.605983
North Liberty Fire Department,5,3/5/05,2005,240 S Front ST,"Cooking fire, confined to container",41.742054,-91.597632
North Liberty Fire Department,11,6/4/05,2005,1789 Curtis Bridge RD,Building fire,41.804446,-91.642838
North Liberty Fire Department,7,11/7/05,2005,736 Savannah DR,Building fire,41.7542928,-91.6020151
North Liberty Fire Department,11,12/3/05,2005,245 Sugar Creek LN Apt A7,Building fire,41.74178,-91.609386
North Liberty Fire Department,4,1/10/06,2006,200 Weston ST,"Cooking fire, confined to container",41.7356666,-91.5998818
North Liberty Fire Department,12,2/17/06,2006,1810 Curtis Bridge RD,"Chimney or flue fire, confined to chimney or flue",41.8034419,-91.640647
North Liberty Fire Department,8,2/18/06,2006,60 Penn Oaks DR Apt 7,"Cooking fire, confined to container",41.7513535,-91.6045313
North Liberty Fire Department,7,5/5/06,2006,230 N Dubuque (City Limits) ST,"Cooking fire, confined to container",41.739482,-91.6080974
North Liberty Fire Department,11,5/25/06,2006,0 Cedar Springs DR,Fires in structure other than in a building,41.7614315,-91.5971447
North Liberty Fire Department,6,6/2/06,2006,225 Sugar Creek LN,Building fire,41.742082,-91.609386
North Liberty Fire Department,7,11/10/06,2006,245 Beaver Kreek CTR Apt Suite #A-D,"Trash or rubbish fire, contained",41.7432701,-91.5936388
North Liberty Fire Department,5,11/26/06,2006,55 S Dubuque (City Limits) ST,Building fire,41.739482,-91.6080974
North Liberty Fire Department,12,11/30/06,2006,1330 Doe Run DR,"Cooking fire, confined to container",41.760289,-91.619928
North Liberty Fire Department,12,1/1/07,2007,325 Stewart ST,Building fire,41.7494129,-91.602417
North Liberty Fire Department,9,2/15/07,2007,750 Highway 965 (City Limits),Building fire,41.739482,-91.6080974
North Liberty Fire Department,12,5/10/07,2007,225 E Tartan DR,"Cooking fire, confined to container",41.734028,-91.594918
North Liberty Fire Department,7,5/22/07,2007,40 Village DR Apt 12,"Cooking fire, confined to container",41.751384,-91.603437
North Liberty Fire Department,10,6/9/07,2007,905 Twilight DR,"Cooking fire, confined to container",41.732425,-91.602125
North Liberty Fire Department,8,6/19/07,2007,2692 240th (Madison) ST,Building fire,41.7512932,-91.6369543
North Liberty Fire Department,18,6/19/07,2007,2692 240th (Madison) ST,Building fire,41.7512932,-91.6369543
North Liberty Fire Department,7,7/6/07,2007,155 Juniper CT,Building fire,41.742651,-91.5932
North Liberty Fire Department,5,7/7/07,2007,155 Juniper CT,Building fire,41.742651,-91.5932
North Liberty Fire Department,6,7/17/07,2007,719 Savannah DR,"Cooking fire, confined to container",41.7542928,-91.6020151
North Liberty Fire Department,8,7/18/07,2007,170 E Tartan DR,Building fire,41.7347385,-91.5954997
North Liberty Fire Department,11,7/22/07,2007,2300 West Lake RD Apt #303,Building fire,41.74841,-91.634887
North Liberty Fire Department,5,8/12/07,2007,40 N Dubuque (City Limits) ST,Building fire,41.739482,-91.6080974
North Liberty Fire Department,7,9/4/07,2007,432 Stewart RD,Building fire,41.750735,-91.601906
North Liberty Fire Department,9,9/14/07,2007,2943 Rustic Ridge RD,Building fire,41.7202073,-91.5609633
North Liberty Fire Department,8,9/15/07,2007,1555 Sadler DR,"Chimney or flue fire, confined to chimney or flue",41.7267889,-91.601481
North Liberty Fire Department,8,9/19/07,2007,1650 Grizzly TRL,"Cooking fire, confined to container",41.764361,-91.613375
North Liberty Fire Department,5,10/30/07,2007,857 W Cherry ST,"Cooking fire, confined to container",41.748837,-91.611413
North Liberty Fire Department,15,10/30/07,2007,7 Woodland HTS,Building fire,41.5184526,-92.0776878
North Liberty Fire Department,17,1/14/08,2008,1165 Forevergreen RD,Building fire,41.722502,-91.616742
North Liberty Fire Department,9,1/25/08,2008,1595 Mink CIR,Building fire,41.763973,-91.610179
North Liberty Fire Department,7,2/25/08,2008,20 Penn Oaks DR Apt 8,Building fire,41.7518849,-91.6045184
North Liberty Fire Department,8,3/10/08,2008,190 Sugar Creek LN Apt D-4,"Cooking fire, confined to container",41.742426,-91.608334
North Liberty Fire Department,10,5/1/08,2008,92 Holiday Lodge RD,"Cooking fire, confined to container",41.7402677,-91.6046233
North Liberty Fire Department,10,5/19/08,2008,1245 Alexander WAY Apt 204,Building fire,41.7591309,-91.628288
North Liberty Fire Department,10,5/30/08,2008,245 Sugar Creek LN,Building fire,41.74178,-91.609386
North Liberty Fire Department,8,6/1/08,2008,142 Elm Ridge DR,Building fire,41.746991,-91.609773
North Liberty Fire Department,8,8/5/08,2008,8 Golf View DR,"Cooking fire, confined to container",41.73711,-91.6066458
North Liberty Fire Department,8,8/8/08,2008,1280 Doe Run DR,"Cooking fire, confined to container",41.759921,-91.621283
North Liberty Fire Department,3,10/12/08,2008,194 Golf View CT,Building fire,41.7370759,-91.6043535
North Liberty Fire Department,13,11/4/08,2008,2635 Woodfield LN,Building fire,41.739481,-91.554773
North Liberty Fire Department,6,11/29/08,2008,395 Broadmoor PL,"Cooking fire, confined to container",41.734979,-91.592265
North Liberty Fire Department,7,3/10/09,2009,20 Penn Oaks DR Apt #10,"Cooking fire, confined to container",41.7518849,-91.6045184
North Liberty Fire Department,9,3/15/09,2009,45 Jefferson ST,"Cooking fire, confined to container",41.7545258,-91.5988333
North Liberty Fire Department,5,3/23/09,2009,20 Penn Oaks DR Apt #12,"Fuel burner/boiler malfunction, fire confined",41.7518849,-91.6045184
North Liberty Fire Department,11,3/28/09,2009,1217 Eight Point LN,"Chimney or flue fire, confined to chimney or flue",41.766001,-91.620302
North Liberty Fire Department,9,4/30/09,2009,460 Carlyle DR,Building fire,41.75141,-91.587866
North Liberty Fire Department,7,5/22/09,2009,120 Cherry CT Apt #2,"Cooking fire, confined to container",41.747207,-91.604954
North Liberty Fire Department,7,5/28/09,2009,243 Golf View CT,Building fire,41.7373738,-91.60341
North Liberty Fire Department,12,6/7/09,2009,980 Twilight DR,Building fire,41.732425,-91.602125
North Liberty Fire Department,6,10/7/09,2009,35 W Walnut ST,Building fire,41.747027,-91.599168
North Liberty Fire Department,3,10/12/09,2009,10 Penn Oaks DR Apt #08,Building fire,41.7520177,-91.6045152
North Liberty Fire Department,11,12/15/09,2009,215 Heritage DR,Building fire,41.741839,-91.605198
North Liberty Fire Department,13,12/23/09,2009,2 Fairview KNL,"Chimney or flue fire, confined to chimney or flue",41.739482,-91.6080974
North Liberty Fire Department,7,1/5/10,2010,3126 Dubuque (Penn) ST,Building fire,41.751571,-91.622327
North Liberty Fire Department,5,1/6/10,2010,245 Sugar Creek LN Apt #1,"Cooking fire, confined to container",41.74178,-91.609386
North Liberty Fire Department,4,1/8/10,2010,125 E Zeller ST,Building fire,41.7440493,-91.593405
North Liberty Fire Department,5,1/29/10,2010,20 Penn Oaks DR,"Cooking fire, confined to container",41.7518849,-91.6045184
North Liberty Fire Department,11,2/9/10,2010,115 Sugar Creek LN Apt #8,"Cooking fire, confined to container",41.743573,-91.609387
North Liberty Fire Department,21,3/6/10,2010,5 Woodland HTS,"Cooking fire, confined to container",41.5184526,-92.0776878
North Liberty Fire Department,11,5/9/10,2010,1215 Jordan ST,"Cooking fire, confined to container",41.7297791,-91.6070299
North Liberty Fire Department,20,5/22/10,2010,2983 Oliver LN,"Cooking fire, confined to container",41.739482,-91.6080974
North Liberty Fire Department,8,5/23/10,2010,45 Jefferson ST Apt #134,"Cooking fire, confined to container",41.7545258,-91.5988333
North Liberty Fire Department,10,6/12/10,2010,1395 Jordan ST Apt Suite A,"Fuel burner/boiler malfunction, fire confined",41.7273137,-91.6070074
North Liberty Fire Department,8,7/27/10,2010,287 Parkview CT,"Fuel burner/boiler malfunction, fire confined",41.74182,-91.603415
North Liberty Fire Department,8,8/14/10,2010,410 W Zeller ST,Building fire,41.74514,-91.604835
North Liberty Fire Department,8,9/10/10,2010,405 N Dubuque (City Limits) ST,Building fire,41.739482,-91.6080974
North Liberty Fire Department,11,9/29/10,2010,245 Sugar Creek LN,"Cooking fire, confined to container",41.74178,-91.609386
North Liberty Fire Department,9,10/27/10,2010,682 Andy CT,Building fire,41.752975,-91.5906569
North Liberty Fire Department,8,11/19/10,2010,747 W Zeller ST,Building fire,41.744715,-91.609936
North Liberty Fire Department,4,11/20/10,2010,40 Sugar Creek LN Apt #210,"Fuel burner/boiler malfunction, fire confined",41.7443745,-91.608392
