Incident FDID,County,Service Name,Time Diff : Alarm - Arrival,time_diff_edit,Incident Date,Year,Full Address,Incident City,Fire Incident Type - Code,Fire Incident Type,full_address_geocode,lat,long
57012,Linn,Marion Fire Department,0:04,4,7/25/05,2005,1495 29th ST,Marion,111,Building fire,"1495 29th ST, Marion, Iowa",42.039825,-91.581224
57012,Linn,Marion Fire Department,0:03,3,8/18/05,2005,275 9th Street,Marion,111,Building fire,"275 9th Street, Marion, Iowa",42.02957,-91.600286
57012,Linn,Marion Fire Department,0:06,6,9/21/05,2005,3135 Stanley Cup DR,Marion,111,Building fire,"3135 Stanley Cup DR, Marion, Iowa",42.073378,-91.577743
57012,Linn,Marion Fire Department,0:05,5,10/15/05,2005,1065 S. 15th ST,Marion,111,Building fire,"1065 S. 15th ST, Marion, Iowa",42.018924,-91.593436
57012,Linn,Marion Fire Department,0:09,9,11/30/05,2005,1360 Meadowview DR Apt 6,Marion,113,"Cooking fire, confined to container","1360 Meadowview DR Apt 6, Marion, Iowa",42.019095,-91.595792
57012,Linn,Marion Fire Department,0:02,2,1/15/06,2006,895 7th AVE,Marion,114,"Chimney or flue fire, confined to chimney or flue","895 7th AVE, Marion, Iowa",42.033102,-91.6007209
57012,Linn,Marion Fire Department,0:04,4,1/22/06,2006,2645 25th AVE,Marion,118,"Trash or rubbish fire, contained","2645 25th AVE, Marion, Iowa",42.047123,-91.584405
57012,Linn,Marion Fire Department,0:10,10,2/12/06,2006,1557 Martin Creek RD,Marion,111,Building fire,"1557 Martin Creek RD, Marion, Iowa",42.010652,-91.517919
57012,Linn,Marion Fire Department,0:05,5,2/18/06,2006,1791 Jackson DR,Marion,113,"Cooking fire, confined to container","1791 Jackson DR, Marion, Iowa",42.0396354,-91.5408895
57012,Linn,Marion Fire Department,0:01,1,3/1/06,2006,1481 Grand AVE Apt 13,Marion,113,"Cooking fire, confined to container","1481 Grand AVE Apt 13, Marion, Iowa",42.0203648,-91.5955798
57012,Linn,Marion Fire Department,0:03,3,3/1/06,2006,1710 44th ST,Marion,111,Building fire,"1710 44th ST, Marion, Iowa",42.041141,-91.563537
57012,Linn,Marion Fire Department,0:04,4,3/11/06,2006,90 Twixt Town RD,Marion,111,Building fire,"90 Twixt Town RD, Marion, Iowa",42.0283629,-91.6200543
57012,Linn,Marion Fire Department,0:15,15,3/27/06,2006,4350 29th AVE,Marion,111,Building fire,"4350 29th AVE, Marion, Iowa",42.051754,-91.563573
57012,Linn,Marion Fire Department,0:04,4,3/30/06,2006,1101 Valley Park ST,Marion,113,"Cooking fire, confined to container","1101 Valley Park ST, Marion, Iowa",42.019703,-91.600779
57012,Linn,Marion Fire Department,0:03,3,4/19/06,2006,840 22nd ST,Marion,113,"Cooking fire, confined to container","840 22nd ST, Marion, Iowa",42.034748,-91.589303
57012,Linn,Marion Fire Department,0:03,3,6/9/06,2006,2690 10th AVE,Marion,118,"Trash or rubbish fire, contained","2690 10th AVE, Marion, Iowa",42.03634,-91.584014
57012,Linn,Marion Fire Department,0:06,6,7/4/06,2006,2025 Diamond Ridge,Marion,111,Building fire,"2025 Diamond Ridge, Marion, Iowa",42.0062436,-91.6024172
57012,Linn,Marion Fire Department,0:03,3,7/18/06,2006,4503 Spoonbill CT,Marion,118,"Trash or rubbish fire, contained","4503 Spoonbill CT, Marion, Iowa",42.048884,-91.560565
57012,Linn,Marion Fire Department,0:05,5,7/18/06,2006,1481 Grand AVE,Marion,111,Building fire,"1481 Grand AVE, Marion, Iowa",42.0203648,-91.5955798
57012,Linn,Marion Fire Department,0:05,5,8/20/06,2006,2095 E Post RD,Marion,123,"Fire in portable building, fixed location","2095 E Post RD, Marion, Iowa",42.012439,-91.596314
57012,Linn,Marion Fire Department,0:02,2,9/28/06,2006,400 6th ST,Marion,111,Building fire,"400 6th ST, Marion, Iowa",42.030736,-91.604441
57012,Linn,Marion Fire Department,0:03,3,11/21/06,2006,1645 48th ST,Marion,113,"Cooking fire, confined to container","1645 48th ST, Marion, Iowa",42.04017,-91.558939
57012,Linn,Marion Fire Department,0:03,3,11/22/06,2006,540 12th ST,Marion,111,Building fire,"540 12th ST, Marion, Iowa",42.0318368,-91.5970744
57012,Linn,Marion Fire Department,0:04,4,1/5/07,2007,300 Pheasant AVE,Marion,116,"Fuel burner/boiler malfunction, fire confined","300 Pheasant AVE, Marion, Iowa",42.048462,-91.611936
57012,Linn,Marion Fire Department,0:04,4,1/13/07,2007,5805 Robinwood LN,Marion,111,Building fire,"5805 Robinwood LN, Marion, Iowa",42.046798,-91.549659
57012,Linn,Marion Fire Department,0:11,11,1/14/07,2007,2734 Hindman RD,Marion,111,Building fire,"2734 Hindman RD, Marion, Iowa",42.059538,-91.521276
57012,Linn,Marion Fire Department,0:04,4,1/25/07,2007,920 Fairview DR,Marion,114,"Chimney or flue fire, confined to chimney or flue","920 Fairview DR, Marion, Iowa",42.024605,-91.600123
57012,Linn,Marion Fire Department,0:04,4,2/18/07,2007,3235 26th AVE,Marion,111,Building fire,"3235 26th AVE, Marion, Iowa",42.047795,-91.577442
57012,Linn,Marion Fire Department,0:03,3,2/25/07,2007,1412 5th AVE,Marion,111,Building fire,"1412 5th AVE, Marion, Iowa",42.031762,-91.594404
57012,Linn,Marion Fire Department,0:04,4,3/1/07,2007,904 25th ST,Marion,114,"Chimney or flue fire, confined to chimney or flue","904 25th ST, Marion, Iowa",42.035212,-91.586186
57012,Linn,Marion Fire Department,0:03,3,3/12/07,2007,1612 50th ST,Marion,113,"Cooking fire, confined to container","1612 50th ST, Marion, Iowa",42.03954,-91.557299
57012,Linn,Marion Fire Department,0:03,3,4/6/07,2007,2702 7th AVE,Marion,111,Building fire,"2702 7th AVE, Marion, Iowa",42.0332782,-91.5840785
57012,Linn,Marion Fire Department,0:04,4,4/26/07,2007,1360 Meadowview DR,Marion,113,"Cooking fire, confined to container","1360 Meadowview DR, Marion, Iowa",42.019095,-91.595792
57012,Linn,Marion Fire Department,0:03,3,5/14/07,2007,640 Bentley DR Apt 31,Marion,111,Building fire,"640 Bentley DR Apt 31, Marion, Iowa",42.0462509,-91.6023852
57012,Linn,Marion Fire Department,0:02,2,5/18/07,2007,1100 Linden DR,Marion,114,"Chimney or flue fire, confined to chimney or flue","1100 Linden DR, Marion, Iowa",42.0375224,-91.5764445
57012,Linn,Marion Fire Department,0:03,3,5/18/07,2007,1142 11th AVE,Marion,111,Building fire,"1142 11th AVE, Marion, Iowa",42.0371049,-91.597551
57012,Linn,Marion Fire Department,0:03,3,5/21/07,2007,1125 ''A'' AVE,Marion,111,Building fire,"1125 ''A'' AVE, Marion, Iowa",42.033279,-91.5968958
57012,Linn,Marion Fire Department,0:08,8,5/27/07,2007,2475 Daleview DR,Marion,114,"Chimney or flue fire, confined to chimney or flue","2475 Daleview DR, Marion, Iowa",42.017248,-91.585897
57012,Linn,Marion Fire Department,0:04,4,6/16/07,2007,1195 E Post RD,Marion,113,"Cooking fire, confined to container","1195 E Post RD, Marion, Iowa",42.017694,-91.598303
57012,Linn,Marion Fire Department,0:07,7,6/25/07,2007,690 W Williams DR,Marion,114,"Chimney or flue fire, confined to chimney or flue","690 W Williams DR, Marion, Iowa",42.0650273,-91.6164333
57012,Linn,Marion Fire Department,0:08,8,7/5/07,2007,2600 Hunters Ridge RD,Marion,114,"Chimney or flue fire, confined to chimney or flue","2600 Hunters Ridge RD, Marion, Iowa",42.076796,-91.585938
57012,Linn,Marion Fire Department,0:04,4,7/5/07,2007,540 21st ST,Marion,114,"Chimney or flue fire, confined to chimney or flue","540 21st ST, Marion, Iowa",42.0318459,-91.5898547
57012,Linn,Marion Fire Department,0:00,0,7/16/07,2007,1395 Country Club DR,Marion,111,Building fire,"1395 Country Club DR, Marion, Iowa",42.043641,-91.594851
57012,Linn,Marion Fire Department,0:03,3,7/17/07,2007,1030 30th ST,Marion,114,"Chimney or flue fire, confined to chimney or flue","1030 30th ST, Marion, Iowa",42.036661,-91.580662
57012,Linn,Marion Fire Department,0:04,4,7/18/07,2007,1261 Grand AVE Apt Apt #8,Marion,113,"Cooking fire, confined to container","1261 Grand AVE Apt Apt #8, Marion, Iowa",42.0205876,-91.5976113
57012,Linn,Marion Fire Department,0:05,5,8/6/07,2007,5590 Prairie Ridge AVE,Marion,111,Building fire,"5590 Prairie Ridge AVE, Marion, Iowa",42.047271,-91.5527199
57012,Linn,Marion Fire Department,0:05,5,9/13/07,2007,825 Orchard DR,Marion,111,Building fire,"825 Orchard DR, Marion, Iowa",42.0231198,-91.5998062
57012,Linn,Marion Fire Department,0:04,4,9/17/07,2007,263 14th ST,Marion,111,Building fire,"263 14th ST, Marion, Iowa",42.029294,-91.594281
57012,Linn,Marion Fire Department,0:03,3,9/26/07,2007,781 Central AVE,Marion,111,Building fire,"781 Central AVE, Marion, Iowa",42.037098,-91.601971
57012,Linn,Marion Fire Department,0:02,2,10/17/07,2007,476 Ida DR,Marion,111,Building fire,"476 Ida DR, Marion, Iowa",42.0355745,-91.5647469
57012,Linn,Marion Fire Department,0:04,4,11/9/07,2007,2681 Salem CIR,Marion,113,"Cooking fire, confined to container","2681 Salem CIR, Marion, Iowa",42.048274,-91.572954
57012,Linn,Marion Fire Department,0:04,4,11/14/07,2007,1197 Blairs Ferry RD,Marion,113,"Cooking fire, confined to container","1197 Blairs Ferry RD, Marion, Iowa",42.031483,-91.622997
57012,Linn,Marion Fire Department,0:03,3,11/21/07,2007,376 9th ST Apt 4,Marion,113,"Cooking fire, confined to container","376 9th ST Apt 4, Marion, Iowa",42.0304209,-91.600836
57012,Linn,Marion Fire Department,0:04,4,12/4/07,2007,1970 48th Street CT,Marion,111,Building fire,"1970 48th Street CT, Marion, Iowa",42.042869,-91.559569
57012,Linn,Marion Fire Department,0:02,2,12/30/07,2007,2095 5th AVE Apt 8,Marion,113,"Cooking fire, confined to container","2095 5th AVE Apt 8, Marion, Iowa",42.031241,-91.589888
57012,Linn,Marion Fire Department,0:04,4,1/16/08,2008,1170 Parkview DR,Marion,111,Building fire,"1170 Parkview DR, Marion, Iowa",42.037791,-91.617606
57012,Linn,Marion Fire Department,0:05,5,1/18/08,2008,405 Hillview DR,Marion,111,Building fire,"405 Hillview DR, Marion, Iowa",42.0218149,-91.606031
57012,Linn,Marion Fire Department,0:05,5,2/2/08,2008,2120 4th AVE,Marion,111,Building fire,"2120 4th AVE, Marion, Iowa",42.030933,-91.589668
57012,Linn,Marion Fire Department,0:03,3,2/5/08,2008,949 13th ST,Marion,111,Building fire,"949 13th ST, Marion, Iowa",42.035551,-91.595404
57012,Linn,Marion Fire Department,0:11,11,2/19/08,2008,1681 Martin Creek RD,Marion,111,Building fire,"1681 Martin Creek RD, Marion, Iowa",42.011334,-91.527506
57012,Linn,Marion Fire Department,0:03,3,3/3/08,2008,3115 8th ST Apt Apt. 3,Marion,111,Building fire,"3115 8th ST Apt Apt. 3, Marion, Iowa",42.052783,-91.601052
57012,Linn,Marion Fire Department,0:02,2,3/20/08,2008,155 19th ST,Marion,111,Building fire,"155 19th ST, Marion, Iowa",42.028761,-91.590829
57012,Linn,Marion Fire Department,0:04,4,3/26/08,2008,344 13th ST,Marion,113,"Cooking fire, confined to container","344 13th ST, Marion, Iowa",42.030125,-91.596092
57012,Linn,Marion Fire Department,0:04,4,4/28/08,2008,1195 6th AVE,Marion,111,Building fire,"1195 6th AVE, Marion, Iowa",42.032108,-91.597126
57012,Linn,Marion Fire Department,0:03,3,5/18/08,2008,1280 9th ST,Marion,111,Building fire,"1280 9th ST, Marion, Iowa",42.038204,-91.600833
57012,Linn,Marion Fire Department,0:03,3,5/20/08,2008,5010 21st AVE,Marion,113,"Cooking fire, confined to container","5010 21st AVE, Marion, Iowa",42.044016,-91.556609
57012,Linn,Marion Fire Department,0:03,3,6/2/08,2008,1197 Blairs Ferry RD,Marion,111,Building fire,"1197 Blairs Ferry RD, Marion, Iowa",42.031483,-91.622997
57012,Linn,Marion Fire Department,0:02,2,6/12/08,2008,237 Normandy DR,Marion,111,Building fire,"237 Normandy DR, Marion, Iowa",42.0336064,-91.5678695
57012,Linn,Marion Fire Department,0:05,5,6/16/08,2008,1160 S. 12th ST,Marion,113,"Cooking fire, confined to container","1160 S. 12th ST, Marion, Iowa",42.0182239,-91.597222
57012,Linn,Marion Fire Department,0:03,3,7/11/08,2008,90 Twixt Town RD,Marion,111,Building fire,"90 Twixt Town RD, Marion, Iowa",42.0283629,-91.6200543
57012,Linn,Marion Fire Department,0:04,4,7/17/08,2008,560 29th ST,Marion,111,Building fire,"560 29th ST, Marion, Iowa",42.0318684,-91.5818725
57012,Linn,Marion Fire Department,0:04,4,8/16/08,2008,1300 Meadowview DR Apt 7,Marion,111,Building fire,"1300 Meadowview DR Apt 7, Marion, Iowa",42.019111,-91.596499
57012,Linn,Marion Fire Department,0:04,4,8/25/08,2008,1605 17th AVE,Marion,111,Building fire,"1605 17th AVE, Marion, Iowa",42.041098,-91.592907
57012,Linn,Marion Fire Department,0:03,3,9/3/08,2008,1319 11th ST,Marion,111,Building fire,"1319 11th ST, Marion, Iowa",42.038593,-91.597657
57012,Linn,Marion Fire Department,0:04,4,9/30/08,2008,1900 Winding Creek DR,Marion,111,Building fire,"1900 Winding Creek DR, Marion, Iowa",42.042386,-91.565804
57012,Linn,Marion Fire Department,0:03,3,10/12/08,2008,366 Neta DR,Marion,111,Building fire,"366 Neta DR, Marion, Iowa",42.0331409,-91.5656506
57012,Linn,Marion Fire Department,0:02,2,10/15/08,2008,954 6th ST,Marion,111,Building fire,"954 6th ST, Marion, Iowa",42.03588,-91.604317
57012,Linn,Marion Fire Department,0:09,9,11/1/08,2008,1522 Martin Creek RD,Marion,111,Building fire,"1522 Martin Creek RD, Marion, Iowa",42.00616,-91.515019
57012,Linn,Marion Fire Department,0:04,4,11/20/08,2008,1420 26th ST,Marion,113,"Cooking fire, confined to container","1420 26th ST, Marion, Iowa",42.039851,-91.5852309
57012,Linn,Marion Fire Department,0:03,3,11/23/08,2008,1780 Geode ST,Marion,111,Building fire,"1780 Geode ST, Marion, Iowa",42.041871,-91.606581
57012,Linn,Marion Fire Department,0:06,6,12/26/08,2008,3385 29th AVE,Marion,111,Building fire,"3385 29th AVE, Marion, Iowa",42.050174,-91.5758479
57012,Linn,Marion Fire Department,0:04,4,12/29/08,2008,2760 4th AVE,Marion,111,Building fire,"2760 4th AVE, Marion, Iowa",42.030842,-91.582324
57012,Linn,Marion Fire Department,0:04,4,1/4/09,2009,2097 6th AVE,Marion,111,Building fire,"2097 6th AVE, Marion, Iowa",42.032124,-91.590151
57012,Linn,Marion Fire Department,0:03,3,1/9/09,2009,1375 Red Fox WAY,Marion,113,"Cooking fire, confined to container","1375 Red Fox WAY, Marion, Iowa",42.0385769,-91.551242
57012,Linn,Marion Fire Department,0:04,4,1/19/09,2009,121 Southview DR,Marion,113,"Cooking fire, confined to container","121 Southview DR, Marion, Iowa",42.0280438,-91.6213835
57012,Linn,Marion Fire Department,0:10,10,2/3/09,2009,2737 Jordans Grove RD,Marion,111,Building fire,"2737 Jordans Grove RD, Marion, Iowa",42.058589,-91.498735
57012,Linn,Marion Fire Department,0:09,9,2/26/09,2009,7 Sylvan LANE,Cedar Rapids,111,Building fire,"7 Sylvan LANE, Cedar Rapids, Iowa",41.99721,-91.613282
57012,Linn,Marion Fire Department,0:10,10,2/27/09,2009,1482 County Home RD,Marion,111,Building fire,"1482 County Home RD, Marion, Iowa",42.09137,-91.508427
57012,Linn,Marion Fire Department,0:04,4,2/28/09,2009,3155 English Glen CT,Marion,111,Building fire,"3155 English Glen CT, Marion, Iowa",42.052807,-91.575439
57012,Linn,Marion Fire Department,0:07,7,3/10/09,2009,780 Magnolia LANE Apt D6,Marion,118,"Trash or rubbish fire, contained","780 Magnolia LANE Apt D6, Marion, Iowa",42.047752,-91.600735
57012,Linn,Marion Fire Department,0:00,0,3/21/09,2009,815 S. 14th ST,Marion,113,"Cooking fire, confined to container","815 S. 14th ST, Marion, Iowa",42.022518,-91.594578
57012,Linn,Marion Fire Department,0:03,3,4/5/09,2009,376 9th ST,Marion,111,Building fire,"376 9th ST, Marion, Iowa",42.0304209,-91.600836
57012,Linn,Marion Fire Department,0:04,4,4/7/09,2009,4640 Vasey AVE,Marion,111,Building fire,"4640 Vasey AVE, Marion, Iowa",42.04085,-91.560354
57012,Linn,Marion Fire Department,0:07,7,4/18/09,2009,3301 N Marion RD,Marion,111,Building fire,"3301 N Marion RD, Marion, Iowa",42.100042,-91.596579
57012,Linn,Marion Fire Department,0:03,3,4/24/09,2009,966 11th street,Marion,111,Building fire,"966 11th street, Marion, Iowa",42.0359369,-91.598449
57012,Linn,Marion Fire Department,0:06,6,5/10/09,2009,2850 Pennington DR,Marion,114,"Chimney or flue fire, confined to chimney or flue","2850 Pennington DR, Marion, Iowa",42.027292,-91.582023
57012,Linn,Marion Fire Department,0:07,7,5/20/09,2009,2678 Fields DR,Marion,111,Building fire,"2678 Fields DR, Marion, Iowa",42.0558172,-91.5403338
57012,Linn,Marion Fire Department,0:04,4,5/22/09,2009,3380 Penny LN,Marion,113,"Cooking fire, confined to container","3380 Penny LN, Marion, Iowa",42.054757,-91.580677
57012,Linn,Marion Fire Department,0:04,4,6/20/09,2009,439 Lindale DR,Marion,113,"Cooking fire, confined to container","439 Lindale DR, Marion, Iowa",42.030768,-91.623526
57012,Linn,Marion Fire Department,0:03,3,7/2/09,2009,850 44th ST,Marion,111,Building fire,"850 44th ST, Marion, Iowa",42.034479,-91.563389
57012,Linn,Marion Fire Department,0:05,5,7/22/09,2009,2175 Bison CT,Marion,113,"Cooking fire, confined to container","2175 Bison CT, Marion, Iowa",42.043947,-91.548016
57012,Linn,Marion Fire Department,0:03,3,8/26/09,2009,810 Grand AVE,Marion,113,"Cooking fire, confined to container","810 Grand AVE, Marion, Iowa",42.02087,-91.6013399
57012,Linn,Marion Fire Department,0:03,3,8/28/09,2009,140 10th ST,Marion,111,Building fire,"140 10th ST, Marion, Iowa",42.02844,-91.599694
57012,Linn,Marion Fire Department,0:02,2,9/9/09,2009,1398 12th ST,Marion,113,"Cooking fire, confined to container","1398 12th ST, Marion, Iowa",42.039082,-91.597191
57012,Linn,Marion Fire Department,0:06,6,9/12/09,2009,1460 Daleview DR Apt 10,Marion,111,Building fire,"1460 Daleview DR Apt 10, Marion, Iowa",42.018029,-91.594341
57012,Linn,Marion Fire Department,0:03,3,9/13/09,2009,2310 Rosewood Ridge Court,Marion,113,"Cooking fire, confined to container","2310 Rosewood Ridge Court, Marion, Iowa",42.045262,-91.568082
57012,Linn,Marion Fire Department,0:05,5,10/15/09,2009,547 Barrington Parkway,Marion,111,Building fire,"547 Barrington Parkway, Marion, Iowa",42.055542,-91.6039289
57012,Linn,Marion Fire Department,0:05,5,10/27/09,2009,1271 Grand AVE,Marion,113,"Cooking fire, confined to container","1271 Grand AVE, Marion, Iowa",42.0205866,-91.5975742
57012,Linn,Marion Fire Department,0:04,4,11/4/09,2009,2955 1st ST,Marion,111,Building fire,"2955 1st ST, Marion, Iowa",42.051516,-91.608459
57012,Linn,Marion Fire Department,0:06,6,11/23/09,2009,1420 Daleview DR Apt #1,Marion,113,"Cooking fire, confined to container","1420 Daleview DR Apt #1, Marion, Iowa",42.018038,-91.594636
57012,Linn,Marion Fire Department,0:07,7,11/30/09,2009,5313 Smithland DR,Marion,114,"Chimney or flue fire, confined to chimney or flue","5313 Smithland DR, Marion, Iowa",42.073908,-91.615478
57012,Linn,Marion Fire Department,0:06,6,12/20/09,2009,6355 E Kacena AVE,Marion,113,"Cooking fire, confined to container","6355 E Kacena AVE, Marion, Iowa",42.043038,-91.542787
57012,Linn,Marion Fire Department,0:05,5,1/27/10,2010,396 18th ST,Marion,111,Building fire,"396 18th ST, Marion, Iowa",42.030847,-91.591913
57012,Linn,Marion Fire Department,0:03,3,2/12/10,2010,1210 Blairs Ferry RD,Marion,111,Building fire,"1210 Blairs Ferry RD, Marion, Iowa",42.0329229,-91.624533
57012,Linn,Marion Fire Department,0:04,4,3/30/10,2010,4640 Vasey AVE,Marion,111,Building fire,"4640 Vasey AVE, Marion, Iowa",42.04085,-91.560354
57012,Linn,Marion Fire Department,0:06,6,4/19/10,2010,400 Lindale DR,Marion,112,Fires in structure other than in a building,"400 Lindale DR, Marion, Iowa",42.030873,-91.626817
57012,Linn,Marion Fire Department,0:09,9,4/20/10,2010,2417 Cimmarron RD,Marion,114,"Chimney or flue fire, confined to chimney or flue","2417 Cimmarron RD, Marion, Iowa",42.073182,-91.601131
57012,Linn,Marion Fire Department,0:13,13,4/28/10,2010,3545 Coffey LANE,Marion,111,Building fire,"3545 Coffey LANE, Marion, Iowa",42.117331,-91.55748
57012,Linn,Marion Fire Department,0:04,4,5/17/10,2010,480 5th AVE,Marion,113,"Cooking fire, confined to container","480 5th AVE, Marion, Iowa",42.0316,-91.60507
57012,Linn,Marion Fire Department,0:03,3,5/20/10,2010,1375 Red Fox WAY,Marion,113,"Cooking fire, confined to container","1375 Red Fox WAY, Marion, Iowa",42.0385769,-91.551242
57012,Linn,Marion Fire Department,0:05,5,5/24/10,2010,1701 Jackson DR,Marion,121,Fire in mobile home used as fixed residence,"1701 Jackson DR, Marion, Iowa",42.0409128,-91.5411374
57012,Linn,Marion Fire Department,0:05,5,5/24/10,2010,1701 Jackson DR,Marion,111,Building fire,"1701 Jackson DR, Marion, Iowa",42.0409128,-91.5411374
57012,Linn,Marion Fire Department,0:05,5,5/24/10,2010,1701 Jackson DR,Marion,111,Building fire,"1701 Jackson DR, Marion, Iowa",42.0409128,-91.5411374
57012,Linn,Marion Fire Department,0:05,5,6/5/10,2010,210 13th ST,Marion,111,Building fire,"210 13th ST, Marion, Iowa",42.029196,-91.596103
57012,Linn,Marion Fire Department,0:04,4,6/7/10,2010,483 Ida DR,Marion,113,"Cooking fire, confined to container","483 Ida DR, Marion, Iowa",42.0355459,-91.564671
57012,Linn,Marion Fire Department,0:03,3,6/24/10,2010,795 4th AVE,Marion,113,"Cooking fire, confined to container","795 4th AVE, Marion, Iowa",42.030427,-91.601911
57012,Linn,Marion Fire Department,0:09,9,6/26/10,2010,1535 Radio RD,Marion,111,Building fire,"1535 Radio RD, Marion, Iowa",42.058783,-91.51345
57012,Linn,Marion Fire Department,0:02,2,7/9/10,2010,1130 S. 12th ST,Marion,111,Building fire,"1130 S. 12th ST, Marion, Iowa",42.018429,-91.597213
57012,Linn,Marion Fire Department,0:02,2,7/16/10,2010,480 5th AVE,Marion,113,"Cooking fire, confined to container","480 5th AVE, Marion, Iowa",42.0316,-91.60507
57012,Linn,Marion Fire Department,0:02,2,7/22/10,2010,20 Ash DR,Marion,111,Building fire,"20 Ash DR, Marion, Iowa",42.0342032,-91.5736747
57012,Linn,Marion Fire Department,0:03,3,7/23/10,2010,479 5th AVE,Marion,111,Building fire,"479 5th AVE, Marion, Iowa",42.030436,-91.605133
57012,Linn,Marion Fire Department,0:02,2,8/15/10,2010,3495 7th AVE,Marion,113,"Cooking fire, confined to container","3495 7th AVE, Marion, Iowa",42.0353343,-91.5752156
57012,Linn,Marion Fire Department,0:02,2,8/15/10,2010,585 8th AVE Apt 2,Marion,113,"Cooking fire, confined to container","585 8th AVE Apt 2, Marion, Iowa",42.033977,-91.604456
57012,Linn,Marion Fire Department,0:04,4,8/20/10,2010,775 Fairview DR,Marion,111,Building fire,"775 Fairview DR, Marion, Iowa",42.0243687,-91.6016047
57012,Linn,Marion Fire Department,0:04,4,10/6/10,2010,655 49th ST,Marion,118,"Trash or rubbish fire, contained","655 49th ST, Marion, Iowa",42.031268,-91.557439
57012,Linn,Marion Fire Department,0:10,10,10/13/10,2010,1860 County Home RD,Marion,111,Building fire,"1860 County Home RD, Marion, Iowa",42.0938155,-91.5474102
57012,Linn,Marion Fire Department,0:04,4,11/4/10,2010,2430 17th AVE,Marion,111,Building fire,"2430 17th AVE, Marion, Iowa",42.041544,-91.586651
57012,Linn,Marion Fire Department,0:01,1,11/4/10,2010,1520 11th ST,Marion,111,Building fire,"1520 11th ST, Marion, Iowa",42.04002,-91.598416
57012,Linn,Marion Fire Department,0:04,4,11/8/10,2010,2900 Indian Creek RD,Marion,111,Building fire,"2900 Indian Creek RD, Marion, Iowa",42.0507464,-91.5916952
57012,Linn,Marion Fire Department,0:09,9,11/24/10,2010,6707 Winslow RD,Marion,111,Building fire,"6707 Winslow RD, Marion, Iowa",42.085768,-91.5868069
57012,Linn,Marion Fire Department,0:01,1,11/29/10,2010,1483 Grand AVE Apt apt #8,Marion,111,Building fire,"1483 Grand AVE Apt apt #8, Marion, Iowa",42.0205649,-91.5967558
57012,Linn,Marion Fire Department,0:06,6,11/30/10,2010,1483 Grand AVE,Marion,111,Building fire,"1483 Grand AVE, Marion, Iowa",42.0205649,-91.5967558
57012,Linn,Marion Fire Department,0:04,4,12/9/10,2010,1080 Lyons LANE,Marion,111,Building fire,"1080 Lyons LANE, Marion, Iowa",42.032797,-91.613625
57012,Linn,Marion Fire Department,0:04,4,12/21/10,2010,130 29th Street CT,Marion,111,Building fire,"130 29th Street CT, Marion, Iowa",42.028215,-91.581491
57012,Linn,Marion Fire Department,0:05,5,1/17/11,2011,901 S. 11th ST,Marion,113,"Cooking fire, confined to container","901 S. 11th ST, Marion, Iowa",42.021476,-91.597421
57012,Linn,Marion Fire Department,0:03,3,3/7/11,2011,957 13th ST,Marion,111,Building fire,"957 13th ST, Marion, Iowa",42.035718,-91.595401
57012,Linn,Marion Fire Department,0:03,3,3/28/11,2011,860 Linnview DR,Marion,111,Building fire,"860 Linnview DR, Marion, Iowa",42.035935,-91.62482
57012,Linn,Marion Fire Department,0:05,5,5/10/11,2011,670 34th AVE,Marion,111,Building fire,"670 34th AVE, Marion, Iowa",42.055206,-91.602752
57012,Linn,Marion Fire Department,0:07,7,5/11/11,2011,670 34th AVE,Marion,111,Building fire,"670 34th AVE, Marion, Iowa",42.055206,-91.602752
57012,Linn,Marion Fire Department,0:04,4,5/27/11,2011,1470 44th ST Apt 13,Marion,113,"Cooking fire, confined to container","1470 44th ST Apt 13, Marion, Iowa",42.0395253,-91.5630284
57012,Linn,Marion Fire Department,0:05,5,5/30/11,2011,2385 Stratford DR,Marion,111,Building fire,"2385 Stratford DR, Marion, Iowa",42.046154,-91.571831
57012,Linn,Marion Fire Department,0:03,3,6/6/11,2011,103 35th ST,Marion,123,"Fire in portable building, fixed location","103 35th ST, Marion, Iowa",42.027029,-91.573106
57012,Linn,Marion Fire Department,0:02,2,6/13/11,2011,1550 50th ST,Marion,111,Building fire,"1550 50th ST, Marion, Iowa",42.038902,-91.557301
57012,Linn,Marion Fire Department,0:02,2,6/14/11,2011,1550 50th ST,Marion,111,Building fire,"1550 50th ST, Marion, Iowa",42.038902,-91.557301
57012,Linn,Marion Fire Department,0:04,4,7/12/11,2011,1590 Brockman AVE,Marion,111,Building fire,"1590 Brockman AVE, Marion, Iowa",42.042428,-91.59308
57012,Linn,Marion Fire Department,0:15,15,7/25/11,2011,5200 Lucore Rd,Marion,111,Building fire,"5200 Lucore Rd, Marion, Iowa",42.0747998,-91.5792084
57012,Linn,Marion Fire Department,0:06,6,8/8/11,2011,2167 Dawn DR,Marion,111,Building fire,"2167 Dawn DR, Marion, Iowa",42.068038,-91.619674
57012,Linn,Marion Fire Department,0:03,3,8/28/11,2011,2635 1st AVE,Marion,113,"Cooking fire, confined to container","2635 1st AVE, Marion, Iowa",42.027662,-91.584028
57012,Linn,Marion Fire Department,0:04,4,8/30/11,2011,515 Bentley DR,Marion,113,"Cooking fire, confined to container","515 Bentley DR, Marion, Iowa",42.0461231,-91.6017496
