GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2012 Land Res,2012 Land Comm,2012 Land Total,2012 Dwlg,2012 Improv,2012 Total
142041100400000,,Exempt,CITY PROPERTY,320,I AVE NW,CEDAR RAPIDS CITY OF,0.176,,,,,,,,,0,0,0,0,0,0
142042600300000,,Exempt,CITY PROPERTY,1233,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142042600400000,,Exempt,CITY PROPERTY,1229,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142042601200000,,Exempt,CITY PROPERTY,1216,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142042800100000,,Exempt,CITY PROPERTY,1238,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,1 Story Frame,1890-01-01,776.0,,,,,0,0,0,0,0,0
142042800300000,,Exempt,CITY PROPERTY,1233,10TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142042801000000,,Exempt,CITY PROPERTY,1202,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,648.0,,,,,0,0,0,0,0,0
142042801500000,,Exempt,CITY PROPERTY,1228,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1890-01-01,1040.0,,,,,0,0,0,0,0,0
142043000100000,PAVING ONLY,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,,0,0,0,0,0,0
142043000400000,,Exempt,CITY PROPERTY,1127,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043000500000,,Exempt,CITY PROPERTY,1123,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043001100000,,Exempt,CITY PROPERTY,1100,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043001400000,,Exempt,CITY PROPERTY,1112,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.074,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142043001800000,,Exempt,CITY PROPERTY,1126,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.097,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142043001900000,A & W,Exempt,CITY PROPERTY,1132,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1469,,,,,Restaurant - Fast Food,1962,1408-01-01,,0,0,0,0,0,0
142043100800000,,Exempt,CITY PROPERTY,1105,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142043101100000,,Exempt,CITY PROPERTY,1108,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043101200000,,Exempt,CITY PROPERTY,1112,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043200600000,,Exempt,CITY PROPERTY,1117,10TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,1 Story Frame,1931-01-01,846.0,,,,,0,0,0,0,0,0
142043201600000,,Exempt,CITY PROPERTY,1126,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,840.0,,,,,0,0,0,0,0,0
142043300700000,,Exempt,CITY PROPERTY,1113,11TH ST NW,CEDAR RAPIDS CITY OF,0.158,,,,,,,,,0,0,0,0,0,0
142043400200000,,Exempt,CITY PROPERTY,1033,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400300000,,Exempt,CITY PROPERTY,1027,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400400000,,Exempt,CITY PROPERTY,1021,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400700000,,Exempt,CITY PROPERTY,1003,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043400800000,,Exempt,CITY PROPERTY,1001,8TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142043400900000,FULL SPECTRUM ENTERTAINMENT,Exempt,CITY PROPERTY,1000,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1175,Single-Family,1 Story Frame,1890-01-01,480.0,Store - Retail Small,1890,7301-01-01,,0,0,0,0,0,0
142043401000000,,Exempt,CITY PROPERTY,1006,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043401400000,,Exempt,CITY PROPERTY,1026,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142043500100000,,Exempt,CITY PROPERTY,1034,8TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142043500600000,,Exempt,CITY PROPERTY,1011,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1922-01-01,742.0,,,,,0,0,0,0,0,0
142043500900000,,Exempt,CITY PROPERTY,1000,8TH ST NW,CEDAR RAPIDS CITY OF,0.118,Single-Family,Salvage,1920-01-01,924.0,,,,,0,0,0,0,0,0
142043501500000,,Exempt,CITY PROPERTY,1032,8TH ST NW,CEDAR RAPIDS CITY OF,0.11,Single-Family,Salvage,1900-01-01,940.0,,,,,0,0,0,0,0,0
142043600800000,,Exempt,CITY PROPERTY,1005,10TH ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142045500400000,,Exempt,CITY PROPERTY,719,H AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1910-01-01,904.0,,,,,0,0,0,0,0,0
142045500500000,,Exempt,CITY PROPERTY,721,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142045500800000,,Exempt,CITY PROPERTY,819,8TH ST NW,CEDAR RAPIDS CITY OF,0.064,Single-Family,Salvage,1912-01-01,572.0,,,,,0,0,0,0,0,0
142045501000000,,Exempt,CITY PROPERTY,815,8TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142045501500000,,Exempt,CITY PROPERTY,714,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142045501600000,,Exempt,CITY PROPERTY,708,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142045501700000,,Exempt,CITY PROPERTY,706,G AVE NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142045502000000,,Exempt,CITY PROPERTY,816,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142045601500000,FORMER LIFELINE MINISTRIES CHURCH,Exempt,CITY PROPERTY,800,G AVE NW,CEDAR RAPIDS CITY OF,0.2571,,,,,Church,1918,2004-01-01,,0,0,0,0,0,0
142045601600000,,Exempt,CITY PROPERTY,816,8TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142045601700000,,Exempt,CITY PROPERTY,818,8TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142045900100000,,Exempt,CITY PROPERTY,726,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142045900200000,,Exempt,CITY PROPERTY,709,G AVE NW,CEDAR RAPIDS CITY OF,0.152,,,,,,,,,0,0,0,0,0,0
142045900500000,,Exempt,CITY PROPERTY,719,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142045901000000,,Exempt,CITY PROPERTY,724,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046000600000,,Exempt,CITY PROPERTY,827,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046000700000,,Exempt,CITY PROPERTY,831,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046001100000,,Exempt,CITY PROPERTY,824,F AVE NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142046001300000,,Exempt,CITY PROPERTY,814,F AVE NW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142046101100000,,Exempt,CITY PROPERTY,922,F AVE NW,CEDAR RAPIDS CITY OF,0.129,Two-Family Duplex,Salvage,1959-01-01,992.0,,,,,0,0,0,0,0,0
142046300300000,,Exempt,CITY PROPERTY,713,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142046301600000,,Exempt,CITY PROPERTY,704,E AVE NW,CEDAR RAPIDS CITY OF,0.102,,,,,,,,,0,0,0,0,0,0
142046400100000,,Exempt,CITY PROPERTY,803,F AVE NW,CEDAR RAPIDS CITY OF,0.064,Single-Family,1 1/2 Story Frame,1909-01-01,1047.2,,,,,0,0,0,0,0,0
142046500400000,,Exempt,CITY PROPERTY,917,F AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1900-01-01,986.0,,,,,0,0,0,0,0,0
142047600100000,,Exempt,CITY PROPERTY,301,I AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600200000,,Exempt,CITY PROPERTY,305,I AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600300000,,Exempt,CITY PROPERTY,317,I AVE NW,CEDAR RAPIDS CITY OF,0.179,,,,,,,,,0,0,0,0,0,0
142047600500000,,Exempt,CITY PROPERTY,325,I AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600700000,,Exempt,CITY PROPERTY,330,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047600900000,,Exempt,CITY PROPERTY,322,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047601000000,,Exempt,CITY PROPERTY,316,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047601100000,,Exempt,CITY PROPERTY,312,H AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142047601400000,,Exempt,CITY PROPERTY,302,H AVE NW,CEDAR RAPIDS CITY OF,0.09,,,,,,,,,0,0,0,0,0,0
142047700100000,,Exempt,CITY PROPERTY,908,4TH ST NW,CEDAR RAPIDS CITY OF,0.05,,,,,,,,,0,0,0,0,0,0
142047700300000,,Exempt,CITY PROPERTY,404,H AVE NW,CEDAR RAPIDS CITY OF,0.071,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142047700400000,,Exempt,CITY PROPERTY,402,H AVE NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142047900300000,,Exempt,CITY PROPERTY,604,H AVE NW,CEDAR RAPIDS CITY OF,0.065,,,,,,,,,0,0,0,0,0,0
142047900500000,,Exempt,CITY PROPERTY,615,I AVE NW,CEDAR RAPIDS CITY OF,0.13,,,,,,,,,0,0,0,0,0,0
142047900700000,,Exempt,CITY PROPERTY,621,I AVE NW,CEDAR RAPIDS CITY OF,0.041,,,,,,,,,0,0,0,0,0,0
142047901100000,,Exempt,CITY PROPERTY,905,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142047901400000,,Exempt,CITY PROPERTY,629,I AVE NW,CEDAR RAPIDS CITY OF,0.108,,,,,,,,,0,0,0,0,0,0
142048000100000,LAW OFFICE,Exempt,CITY PROPERTY,828,3RD ST NW,CEDAR RAPIDS CITY OF,0.2571,,,,,Office - General,1992,3111-01-01,,0,0,0,0,0,0
142048000200000,,Exempt,CITY PROPERTY,309,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048000300000,,Exempt,CITY PROPERTY,315,H AVE NW,CEDAR RAPIDS CITY OF,0.135,,,,,,,,,0,0,0,0,0,0
142048000400000,,Exempt,CITY PROPERTY,317,H AVE NW,CEDAR RAPIDS CITY OF,0.122,,,,,,,,,0,0,0,0,0,0
142048000600000,,Exempt,CITY PROPERTY,325,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048000800000,,Exempt,CITY PROPERTY,821,4TH ST NW,CEDAR RAPIDS CITY OF,0.068,,,,,,,,,0,0,0,0,0,0
142048001100000,,Exempt,CITY PROPERTY,326,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001200000,,Exempt,CITY PROPERTY,322,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001300000,,Exempt,CITY PROPERTY,318,G AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1899-01-01,1237.0,,,,,0,0,0,0,0,0
142048001400000,,Exempt,CITY PROPERTY,314,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001500000,VACANT LAND,Exempt,CITY PROPERTY,310,G AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142048001600000,,Exempt,CITY PROPERTY,306,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048001700000,,Exempt,CITY PROPERTY,300,G AVE NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048001800000,,Exempt,CITY PROPERTY,812,3RD ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048100300000,,Exempt,CITY PROPERTY,432,G AVE NW,CEDAR RAPIDS CITY OF,0.197,,,,,,,,,0,0,0,0,0,0
142048100500000,,Exempt,CITY PROPERTY,424,G AVE NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0
142048100600000,,Exempt,CITY PROPERTY,420,G AVE NW,CEDAR RAPIDS CITY OF,0.17,,,,,,,,,0,0,0,0,0,0
142048101000000,,Exempt,CITY PROPERTY,404,G AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1869-01-01,808.0,,,,,0,0,0,0,0,0
142048101100000,,Exempt,CITY PROPERTY,400,G AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1868-01-01,760.0,,,,,0,0,0,0,0,0
142048101200000,,Exempt,CITY PROPERTY,816,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142048101300000,,Exempt,CITY PROPERTY,820,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142048101400000,,Exempt,CITY PROPERTY,824,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142048101500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.032,,,,,,,,,0,0,0,0,0,0
142048200100000,,Exempt,CITY PROPERTY,601,H AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048200600000,,Exempt,CITY PROPERTY,623,H AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1900-01-01,836.0,,,,,0,0,0,0,0,0
142048200900000,,Exempt,CITY PROPERTY,815,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.083,Single-Family,Salvage,1900-01-01,786.0,,,,,0,0,0,0,0,0
142048201000000,,Exempt,CITY PROPERTY,811,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.036,,,,,,,,,0,0,0,0,0,0
142048201600000,,Exempt,CITY PROPERTY,614,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300100000,,Exempt,CITY PROPERTY,301,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300200000,,Exempt,CITY PROPERTY,305,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300300000,,Exempt,CITY PROPERTY,309,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300400000,,Exempt,CITY PROPERTY,313,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300600000,,Exempt,CITY PROPERTY,321,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300700000,,Exempt,CITY PROPERTY,327,G AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142048300800000,,Exempt,CITY PROPERTY,323,G AVE NW,CEDAR RAPIDS CITY OF,0.078,,,,,,,,,0,0,0,0,0,0
142048300900000,,Exempt,CITY PROPERTY,721,4TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048301000000,,Exempt,CITY PROPERTY,717,4TH ST NW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142048301100000,SOUVENIR INC,Exempt,CITY PROPERTY,300,F AVE NW,CEDAR RAPIDS CITY OF,1.019,,,,,,,,,0,0,0,0,0,0
142048301200000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0092,,,,,,,,,0,0,0,0,0,0
142048400100000,,Exempt,CITY PROPERTY,401,G AVE NW,CEDAR RAPIDS CITY OF,0.076,,,,,,,,,0,0,0,0,0,0
142048400200000,,Exempt,CITY PROPERTY,405,G AVE NW,CEDAR RAPIDS CITY OF,0.105,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142048400500000,,Exempt,CITY PROPERTY,419,G AVE NW,CEDAR RAPIDS CITY OF,0.109,,,,,,,,,0,0,0,0,0,0
142048400700000,,Exempt,CITY PROPERTY,427,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048400800000,,Exempt,CITY PROPERTY,431,G AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1895-01-01,752.0,,,,,0,0,0,0,0,0
142048400900000,,Exempt,CITY PROPERTY,435,G AVE NW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,,0,0,0,0,0,0
142048401000000,,Exempt,CITY PROPERTY,437,G AVE NW,CEDAR RAPIDS CITY OF,0.174,Single-Family,Salvage,1890-01-01,1006.0,,,,,0,0,0,0,0,0
142048401200000,,Exempt,CITY PROPERTY,502,F AVE NW,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0
142048401500000,,Exempt,CITY PROPERTY,428,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048500600000,,Exempt,CITY PROPERTY,512,F AVE NW,CEDAR RAPIDS CITY OF,0.071,,,,,,,,,0,0,0,0,0,0
142048500700000,CONVERSION,Exempt,CITY PROPERTY,508,F AVE NW,CEDAR RAPIDS CITY OF,0.4473,,,,,,,,,0,0,0,0,0,0
142048600200000,,Exempt,CITY PROPERTY,309,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600300000,,Exempt,CITY PROPERTY,313,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600400000,,Exempt,CITY PROPERTY,317,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600600000,VACANT LOT,Exempt,CITY PROPERTY,325,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600700000,VACANT LOT,Exempt,CITY PROPERTY,329,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600800000,,Exempt,CITY PROPERTY,613,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142048600900000,,Exempt,CITY PROPERTY,609,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142048601000000,,Exempt,CITY PROPERTY,605,4TH ST NW,CEDAR RAPIDS CITY OF,0.069,,,,,,,,,0,0,0,0,0,0
142048601100000,,Exempt,CITY PROPERTY,318,E AVE NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142048601200000,CONVERSION,Exempt,CITY PROPERTY,314,E AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142048601500000,,Exempt,CITY PROPERTY,306,E AVE NW,CEDAR RAPIDS CITY OF,0.045,,,,,,,,,0,0,0,0,0,0
142048601600000,,Exempt,CITY PROPERTY,600,3RD ST NW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,,0,0,0,0,0,0
142048601700000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.044,,,,,,,,,0,0,0,0,0,0
142048601800000,,Exempt,CITY PROPERTY,608,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142048601900000,,Exempt,CITY PROPERTY,612,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142048700400000,,Exempt,CITY PROPERTY,415,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048701200000,,Exempt,CITY PROPERTY,609,5TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048701300000,CLAYT'S AUTO SERVICE,Exempt,CITY PROPERTY,418,E AVE NW,CEDAR RAPIDS CITY OF,1.1487,,,,,Auto / Impl. Service,1920,1126-01-01,,0,0,0,0,0,0
142048701500000,,Exempt,CITY PROPERTY,408,E AVE NW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,,0,0,0,0,0,0
142048701700000,,Exempt,CITY PROPERTY,602,4TH ST NW,CEDAR RAPIDS CITY OF,0.049,,,,,,,,,0,0,0,0,0,0
142048701800000,,Exempt,CITY PROPERTY,604,4TH ST NW,CEDAR RAPIDS CITY OF,0.036,Single-Family,Salvage,1905-01-01,660.0,,,,,0,0,0,0,0,0
142048701900000,,Exempt,CITY PROPERTY,608,4TH ST NW,CEDAR RAPIDS CITY OF,0.294,Single-Family,Salvage,1880-01-01,1222.0,,,,,0,0,0,0,0,0
142048702000000,,Exempt,CITY PROPERTY,614,4TH ST NW,CEDAR RAPIDS CITY OF,0.049,Two-Family Conversion,2 Story Frame,1890-01-01,1345.0,,,,,0,0,0,0,0,0
142117700200000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.0104,,,,,,,,,0,0,0,0,0,0
142125100100000,,Exempt,CITY PROPERTY,1432,1ST ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142125100300000,,Exempt,CITY PROPERTY,1422,1ST ST NW,CEDAR RAPIDS CITY OF,0.162,,,,,,,,,0,0,0,0,0,0
142125100400000,,Exempt,CITY PROPERTY,1418,1ST ST NW,CEDAR RAPIDS CITY OF,0.086,,,,,,,,,0,0,0,0,0,0
142125100500000,,Exempt,CITY PROPERTY,1411,3RD ST NW,CEDAR RAPIDS CITY OF,0.092,Single-Family,Salvage,1910-01-01,576.0,,,,,0,0,0,0,0,0
142125100600000,,Exempt,CITY PROPERTY,1407,3RD ST NW,CEDAR RAPIDS CITY OF,0.092,Single-Family,Salvage,1900-01-01,527.0,,,,,0,0,0,0,0,0
142125100700000,,Exempt,CITY PROPERTY,1401,3RD ST NW,CEDAR RAPIDS CITY OF,0.092,,,,,,,,,0,0,0,0,0,0
142125100800000,,Exempt,CITY PROPERTY,1400,1ST ST NW,CEDAR RAPIDS CITY OF,0.138,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0
142125100900000,,Exempt,CITY PROPERTY,1406,1ST ST NW,CEDAR RAPIDS CITY OF,0.121,,,,,,,,,0,0,0,0,0,0
142125101000000,,Exempt,CITY PROPERTY,1412,1ST ST NW,CEDAR RAPIDS CITY OF,0.104,,,,,,,,,0,0,0,0,0,0
142125101100000,,Exempt,CITY PROPERTY,1417,3RD ST NW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142125200100000,,Exempt,CITY PROPERTY,1342,1ST ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142125200200000,,Exempt,CITY PROPERTY,1343,3RD ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142125200300000,,Exempt,CITY PROPERTY,1339,3RD ST NW,CEDAR RAPIDS CITY OF,0.125,,,,,,,,,0,0,0,0,0,0
142125200400000,,Exempt,CITY PROPERTY,1333,3RD ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142125200500000,,Exempt,CITY PROPERTY,1327,3RD ST NW,CEDAR RAPIDS CITY OF,0.14,,,,,,,,,0,0,0,0,0,0
142125200600000,,Exempt,CITY PROPERTY,1321,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142125200700000,,Exempt,CITY PROPERTY,1317,3RD ST NW,CEDAR RAPIDS CITY OF,0.154,,,,,,,,,0,0,0,0,0,0
142125200900000,CONVERSION,Exempt,CITY PROPERTY,118,L AVE NW,CEDAR RAPIDS CITY OF,0.2359,Two-Family Conversion + Two-Family Duplex,1 1/2 Story Frame + Salvage,1946-01-01,"0 + 1,520",,,,,0,0,0,0,0,0
142125201000000,,Exempt,CITY PROPERTY,1302,1ST ST NW,CEDAR RAPIDS CITY OF,0.082,Single-Family,Salvage,1900-01-01,624.0,,,,,0,0,0,0,0,0
142125201100000,,Exempt,CITY PROPERTY,106,L AVE NW,CEDAR RAPIDS CITY OF,0.081,,,,,,,,,0,0,0,0,0,0
142125201200000,,Exempt,CITY PROPERTY,1306,1ST ST NW,CEDAR RAPIDS CITY OF,0.158,,,,,,,,,0,0,0,0,0,0
142125201300000,,Exempt,CITY PROPERTY,1312,1ST ST NW,CEDAR RAPIDS CITY OF,0.154,,,,,,,,,0,0,0,0,0,0
142125201400000,,Exempt,CITY PROPERTY,1318,1ST ST NW,CEDAR RAPIDS CITY OF,0.149,,,,,,,,,0,0,0,0,0,0
142125201500000,,Exempt,CITY PROPERTY,1322,1ST ST NW,CEDAR RAPIDS CITY OF,0.144,,,,,,,,,0,0,0,0,0,0
142125201600000,,Exempt,CITY PROPERTY,1326,1ST ST NW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,,0,0,0,0,0,0
142125201700000,,Exempt,CITY PROPERTY,1332,1ST ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142125201800000,,Exempt,CITY PROPERTY,1340,1ST ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0
