GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142935400500000,SW 405,RESIDENTIAL,19400,0,19400,78300,0,97700
142935400600000,SW 405,RESIDENTIAL,19400,0,19400,57700,0,77100
142935400700000,SW 405,RESIDENTIAL,21300,0,21300,60100,0,81400
142935400800000,SW 405,RESIDENTIAL,19400,0,19400,48400,0,67800
142935400900000,SW 405,RESIDENTIAL,19400,0,19400,54200,0,73600
142935401000000,SW 405,RESIDENTIAL,21300,0,21300,61600,0,82900
142935401100000,SW 405,RESIDENTIAL,19400,0,19400,88900,0,108300
142935401200000,SW 405,RESIDENTIAL,19400,0,19400,56000,0,75400
142935401300000,SW 405,RESIDENTIAL,18900,0,18900,74200,0,93100
142935401400000,SW 405,RESIDENTIAL,20800,0,20800,63400,0,84200
142935401500000,SW 405,RESIDENTIAL,21100,0,21100,59100,0,80200
142935401600000,SW 405,RESIDENTIAL,20500,0,20500,53400,0,73900
142935401700000,SW 405,RESIDENTIAL,18800,0,18800,63500,0,82300
142935401800000,SW 405,RESIDENTIAL,19400,0,19400,56700,0,76100
142935401900000,SW 405,RESIDENTIAL,19400,0,19400,68200,0,87600
142935402000000,SW 405,RESIDENTIAL,21300,0,21300,67400,0,88700
142935402100000,SW 405,RESIDENTIAL,19400,0,19400,59400,0,78800
142935402200000,SW 405,RESIDENTIAL,19400,0,19400,55100,0,74500
142935402300000,SW 405,RESIDENTIAL,21300,0,21300,66000,0,87300
142935402400000,SW 405,RESIDENTIAL,19400,0,19400,64000,0,83400
142935402500000,SW 405,RESIDENTIAL,19400,0,19400,57800,0,77200
142935402600000,SW 405,RESIDENTIAL,18900,0,18900,63300,0,82200
142935500100000,SW 405,RESIDENTIAL,22700,0,22700,65500,0,88200
142935500200000,SW 405,RESIDENTIAL,20400,0,20400,62900,0,83300
142935500300000,SW 405,RESIDENTIAL,19900,0,19900,87300,0,107200
142935500400000,SW 405,RESIDENTIAL,21800,0,21800,75300,0,97100
142935500500000,SW 405,RESIDENTIAL,20600,0,20600,57800,0,78400
142935500600000,SW 405,RESIDENTIAL,20600,0,20600,75300,0,95900
142935500700000,SW 405,RESIDENTIAL,20800,0,20800,74200,0,95000
142935500800000,SW 405,RESIDENTIAL,20800,0,20800,62500,0,83300
142935500900000,SW 405,RESIDENTIAL,21500,0,21500,56400,0,77900
142935501000000,SW 405,RESIDENTIAL,21300,0,21300,62900,0,84200
142935501100000,SW 405,RESIDENTIAL,20900,0,20900,59200,0,80100
142935501200000,SW 405,RESIDENTIAL,20500,0,20500,50900,0,71400
142935501300000,SW 405,RESIDENTIAL,20100,0,20100,53400,0,73500
142935501400000,SW 405,RESIDENTIAL,21100,0,21100,67500,0,88600
142935501500000,SW 405,RESIDENTIAL,18800,0,18800,71000,0,89800
142935501600000,SW 405,RESIDENTIAL,21500,0,21500,75700,0,97200
142935501700000,SW 405,RESIDENTIAL,19400,0,19400,103100,0,122500
142935501800000,SW 405,RESIDENTIAL,20800,0,20800,49000,0,69800
142935501900000,SW 405,RESIDENTIAL,20100,0,20100,63300,0,83400
142935502000000,SW 405,RESIDENTIAL,20000,0,20000,63100,0,83100
142935502100000,SW 405,RESIDENTIAL,20500,0,20500,62100,0,82600
142935502200000,SW 405,RESIDENTIAL,20900,0,20900,61500,0,82400
142935502300000,SW 405,RESIDENTIAL,21600,0,21600,66200,0,87800
142935502400000,SW 405,RESIDENTIAL,22000,0,22000,58900,0,80900
142935502500000,SW 405,RESIDENTIAL,20100,0,20100,61700,0,81800
142935502600000,SW 405,RESIDENTIAL,20000,0,20000,55600,0,75600
142935502700000,SW 405,RESIDENTIAL,21300,0,21300,55100,0,76400
142935502800000,SW 405,RESIDENTIAL,21200,0,21200,76200,0,97400
142935502900000,SW 405,RESIDENTIAL,23800,0,23800,57600,0,81400
142935503000000,SW 405,RESIDENTIAL,20300,0,20300,57400,0,77700
142935600100000,SW 405,RESIDENTIAL,21000,0,21000,84300,0,105300
142935600200000,SW 405,RESIDENTIAL,19400,0,19400,73500,0,92900
142935600300000,SW 405,RESIDENTIAL,20200,0,20200,73500,0,93700
142935600400000,SW 405,RESIDENTIAL,20200,0,20200,70400,0,90600
142935600500000,SW 405,RESIDENTIAL,20200,0,20200,68700,0,88900
142935600600000,SW 405,RESIDENTIAL,20200,0,20200,70900,0,91100
142935600700000,SW 405,RESIDENTIAL,20200,0,20200,78100,0,98300
142935600800000,SW 405,RESIDENTIAL,19400,0,19400,72200,0,91600
142935600900000,SW 405,RESIDENTIAL,21000,0,21000,60300,0,81300
142935700100000,SW 405,RESIDENTIAL,21400,0,21400,71700,0,93100
142935700200000,SW 405,RESIDENTIAL,20700,0,20700,80400,0,101100
142935700300000,SW 405,RESIDENTIAL,20500,0,20500,59000,0,79500
142935700400000,SW 405,RESIDENTIAL,20100,0,20100,58500,0,78600
142935700500000,SW 405,RESIDENTIAL,20700,0,20700,70600,0,91300
142935700600000,SW 405,RESIDENTIAL,20800,0,20800,55000,0,75800
142935700700000,SW 405,RESIDENTIAL,19800,0,19800,45800,0,65600
142935700800000,SW 405,RESIDENTIAL,19200,0,19200,74800,0,94000
142935700900000,SW 405,RESIDENTIAL,18400,0,18400,70000,0,88400
142935701000000,SW 405,RESIDENTIAL,18000,0,18000,81200,0,99200
142935701100000,SW 405,RESIDENTIAL,17800,0,17800,74800,0,92600
142935701200000,SW 405,RESIDENTIAL,18400,0,18400,81400,0,99800
142935701300000,SW 405,RESIDENTIAL,19000,0,19000,78700,0,97700
142935701400000,SW 405,RESIDENTIAL,19800,0,19800,79200,0,99000
142935701500000,SW 405,RESIDENTIAL,22000,0,22000,85900,0,107900
142935701600000,SW 405,RESIDENTIAL,18200,0,18200,79800,0,98000
142935701700000,SW 405,RESIDENTIAL,22000,0,22000,74800,0,96800
142935701800000,SW 405,RESIDENTIAL,21400,0,21400,81200,0,102600
142935701900000,SW 405,RESIDENTIAL,21500,0,21500,75400,0,96900
142935702000000,SW 405,RESIDENTIAL,20800,0,20800,89700,0,110500
142935702100000,SW 405,RESIDENTIAL,20500,0,20500,74900,0,95400
142935702200000,SW 405,RESIDENTIAL,17800,0,17800,85600,0,103400
142935702300000,SW 405,RESIDENTIAL,18000,0,18000,81300,0,99300
142935702400000,SW 405,RESIDENTIAL,18800,0,18800,69300,0,88100
142935702500000,SW 405,RESIDENTIAL,19200,0,19200,69400,0,88600
142935702600000,SW 405,RESIDENTIAL,20000,0,20000,68700,0,88700
142935702700000,SW 405,RESIDENTIAL,20600,0,20600,70900,0,91500
142935702800000,SW 405,RESIDENTIAL,21000,0,21000,80700,0,101700
142935702900000,SW 405,RESIDENTIAL,19600,0,19600,73600,0,93200
142935703000000,SW 405,RESIDENTIAL,21400,0,21400,50700,0,72100
142935703100000,SW 405,RESIDENTIAL,20800,0,20800,78600,0,99400
142935703200000,SW 405,RESIDENTIAL,21000,0,21000,76400,0,97400
142935703300000,SW 405,RESIDENTIAL,19800,0,19800,77100,0,96900
142935703400000,SW 405,RESIDENTIAL,21100,0,21100,71100,0,92200
142935800100000,SW 405,RESIDENTIAL,21100,0,21100,69200,0,90300
142935800200000,SW 405,RESIDENTIAL,18800,0,18800,73900,0,92700
142935800300000,SW 405,RESIDENTIAL,20000,0,20000,69400,0,89400
142935800400000,SW 405,RESIDENTIAL,20000,0,20000,69100,0,89100
142935800500000,SW 405,RESIDENTIAL,20000,0,20000,74500,0,94500
142935800600000,SW 405,RESIDENTIAL,20000,0,20000,85200,0,105200
142935800700000,SW 405,RESIDENTIAL,20000,0,20000,74400,0,94400
142935800800000,SW 405,RESIDENTIAL,20000,0,20000,76600,0,96600
142935800900000,SW 405,RESIDENTIAL,19800,0,19800,68500,0,88300
142935801000000,SW 405,RESIDENTIAL,19800,0,19800,78500,0,98300
142935801100000,SW 405,RESIDENTIAL,19800,0,19800,68900,0,88700
142935801200000,SW 405,RESIDENTIAL,19800,0,19800,74100,0,93900
142935801300000,SW 405,RESIDENTIAL,19800,0,19800,87100,0,106900
142935801400000,SW 405,RESIDENTIAL,20900,0,20900,77100,0,98000
142935801500000,SW 405,RESIDENTIAL,25700,0,25700,85700,0,111400
142935801600000,SW 405,RESIDENTIAL,18200,0,18200,69000,0,87200
142935801700000,SW 405,RESIDENTIAL,22000,0,22000,58100,0,80100
142935801800000,SW 405,RESIDENTIAL,21900,0,21900,75200,0,97100
142935801900000,SW 405,RESIDENTIAL,19800,0,19800,77200,0,97000
142935802000000,SW 405,RESIDENTIAL,19800,0,19800,73900,0,93700
142935802100000,SW 405,RESIDENTIAL,19800,0,19800,69400,0,89200
142935802200000,SW 405,RESIDENTIAL,19800,0,19800,74400,0,94200
142935802300000,SW 405,RESIDENTIAL,19800,0,19800,59000,0,78800
142935802400000,SW 405,RESIDENTIAL,19800,0,19800,69100,0,88900
142935802500000,SW 405,RESIDENTIAL,19800,0,19800,77000,0,96800
142935802600000,SW 405,RESIDENTIAL,19800,0,19800,71700,0,91500
142935802700000,SW 405,RESIDENTIAL,19800,0,19800,69800,0,89600
142935802800000,SW 405,RESIDENTIAL,19800,0,19800,76400,0,96200
142935802900000,SW 405,RESIDENTIAL,19800,0,19800,78900,0,98700
142935803000000,SW 405,RESIDENTIAL,19000,0,19000,69500,0,88500
142935803100000,SW 405,RESIDENTIAL,20900,0,20900,105600,0,126500
142935803200000,SW 405,RESIDENTIAL,18800,0,18800,82100,0,100900
142935803300000,SW 405,RESIDENTIAL,18500,0,18500,73400,0,91900
142935900100000,SW 405,RESIDENTIAL,21900,0,21900,60400,0,82300
142935900200000,SW 405,RESIDENTIAL,20600,0,20600,57800,0,78400
142935900300000,SW 405,RESIDENTIAL,18800,0,18800,74000,0,92800
142935900400000,SW 405,RESIDENTIAL,19200,0,19200,71300,0,90500
142935900500000,SW 405,RESIDENTIAL,19400,0,19400,68200,0,87600
142935900600000,SW 405,RESIDENTIAL,20000,0,20000,64000,0,84000
142935900700000,SW 405,RESIDENTIAL,18800,0,18800,85700,0,104500
142936000100000,SW 405,RESIDENTIAL,20400,0,20400,72900,0,93300
142936000200000,SW 405,RESIDENTIAL,20600,0,20600,71600,0,92200
142936000300000,SW 405,RESIDENTIAL,20600,0,20600,69900,0,90500
142936000400000,SW 405,RESIDENTIAL,19900,0,19900,88600,0,108500
142937600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142937600200000,SCHOOL,EXEMPT,0,0,0,0,0,0
142937600202000,ANTENNAS/TOWERS(BLL),COMMERCIAL,0,0,0,0,102500,102500
142937600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142937700100000,WAREHOUSE,COMMERCIAL,0,133800,133800,0,366200,500000
142937700200000,WAREHOUSE,COMMERCIAL,0,113400,113400,0,404300,517700
142937700300000,FLAT PARKING,COMMERCIAL,0,16900,16900,0,9900,26800
142937700400000,SHOP,COMMERCIAL,0,74900,74900,0,456500,531400
142937700500000,FLAT PARKING,COMMERCIAL,0,13100,13100,0,8300,21400
142937700600000,SHOP,COMMERCIAL,0,47500,47500,0,192800,240300
142937700700000,SHOP,COMMERCIAL,0,32300,32300,0,129400,161700
142937800100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142940100100000,SCHOOL,EXEMPT,0,0,0,0,0,0
142940100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940200100000,SW 403,RESIDENTIAL,15800,0,15800,57700,0,73500
142940200200000,SW 403,RESIDENTIAL,15800,0,15800,99100,0,114900
142940200300000,SW 403,RESIDENTIAL,15800,0,15800,45400,0,61200
142940200400000,SW 403,RESIDENTIAL,17000,0,17000,45300,0,62300
142940200500000,SW 403,RESIDENTIAL,12600,0,12600,50700,0,63300
142940200600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940200700000,SW 403,RESIDENTIAL,5000,0,5000,0,0,5000
142940200800000,SW 403,RESIDENTIAL,18400,0,18400,67900,0,86300
142940200900000,SW 403,RESIDENTIAL,13800,0,13800,59100,0,72900
142940201000000,SW 403,RESIDENTIAL,11800,0,11800,75400,0,87200
142940201100000,SW 403,RESIDENTIAL,11800,0,11800,35800,0,47600
142940201200000,SW 403,RESIDENTIAL,11800,0,11800,0,0,11800
142940201300000,SW 403,RESIDENTIAL,18900,0,18900,67700,0,86600
142940201400000,SW 403,RESIDENTIAL,14400,0,14400,72400,0,86800
142940201500000,SW 403,RESIDENTIAL,17800,0,17800,58600,0,76400
142940201600000,SW 403,RESIDENTIAL,18900,0,18900,121400,0,140300
142940201700000,SW 403,RESIDENTIAL,15800,0,15800,71500,0,87300
142940201800000,SW 403,RESIDENTIAL,15800,0,15800,23400,0,39200
142940201900000,SW 403,RESIDENTIAL,18900,0,18900,54500,0,73400
142940300100000,SW 403,RESIDENTIAL,16100,0,16100,69600,0,85700
142940300200000,SW 403,RESIDENTIAL,16100,0,16100,48900,0,65000
142940300300000,SW 403,RESIDENTIAL,19300,0,19300,109800,0,129100
142940300400000,SW 403,RESIDENTIAL,17500,0,17500,116900,0,134400
142940300500000,SW 403,RESIDENTIAL,18900,0,18900,125200,0,144100
142940300600000,SW 403,RESIDENTIAL,17700,0,17700,121800,0,139500
142940300700000,SW 403,RESIDENTIAL,17700,0,17700,51500,0,69200
142940300800000,SW 403,RESIDENTIAL,17700,0,17700,58300,0,76000
142940300900000,SW 403,RESIDENTIAL,17700,0,17700,47200,0,64900
142940301000000,CONVERSION-NW/SW,MULTI-RES,16500,0,16500,33700,0,50200
142940301100000,SW 403,RESIDENTIAL,16600,0,16600,23900,0,40500
142940301200000,SW 403,RESIDENTIAL,17300,0,17300,45000,0,62300
142940301300000,SW 403,RESIDENTIAL,18100,0,18100,53700,0,71800
142940301400000,SW 403,RESIDENTIAL,17700,0,17700,63900,0,81600
142940301500000,SW 403,RESIDENTIAL,18500,0,18500,76200,0,94700
142940400100000,SW 403,RESIDENTIAL,16700,0,16700,106800,0,123500
142940400200000,SW 403,RESIDENTIAL,11000,0,11000,33100,0,44100
142940400300000,SW 403,RESIDENTIAL,16500,0,16500,87100,0,103600
142940400400000,SW 403,RESIDENTIAL,17700,0,17700,52500,0,70200
142940400500000,SW 403,RESIDENTIAL,15000,0,15000,48800,0,63800
142940400600000,SW 403,RESIDENTIAL,14200,0,14200,56100,0,70300
142940400700000,SW 403,RESIDENTIAL,13400,0,13400,46300,0,59700
142940400800000,SW 403,RESIDENTIAL,14600,0,14600,43300,0,57900
142940400900000,SW 403,RESIDENTIAL,14900,0,14900,74100,0,89000
142940401000000,SMALL RETAIL,COMMERCIAL,0,72200,72200,0,165300,237500
142940401100000,SW 403,RESIDENTIAL,12600,0,12600,71100,0,83700
142940401200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940401300000,SW 403,RESIDENTIAL,8300,0,8300,0,0,8300
142940500100000,SW 403,RESIDENTIAL,16900,0,16900,64400,0,81300
142940500200000,SW 403,RESIDENTIAL,10500,0,10500,46400,0,56900
142940500300000,SW 403,RESIDENTIAL,18200,0,18200,63800,0,82000
142940500400000,SW 403,RESIDENTIAL,16000,0,16000,103900,0,119900
142940500500000,SW 403,RESIDENTIAL,15800,0,15800,76400,0,92200
142940500600000,SW 403,RESIDENTIAL,17400,0,17400,64900,0,82300
142940500700000,SW 403,RESIDENTIAL,17700,0,17700,114500,0,132200
142940500800000,SW 403,RESIDENTIAL,14800,0,14800,73100,0,87900
142940500900000,CHURCH,EXEMPT,0,11900,11900,0,20600,32500
142940501000000,SW 403,RESIDENTIAL,18900,0,18900,43500,0,62400
142940501100000,SW 403,RESIDENTIAL,16300,0,16300,69600,0,85900
142940501200000,SW 403,RESIDENTIAL,16100,0,16100,121200,0,137300
142940501300000,SW 403,RESIDENTIAL,11800,0,11800,119300,0,131100
142940501400000,SW 403,RESIDENTIAL,14100,0,14100,49200,0,63300
142940600100000,SW 403,RESIDENTIAL,17000,0,17000,42700,0,59700
142940600200000,SW 403,RESIDENTIAL,12100,0,12100,44100,0,56200
142940600300000,SW 403,RESIDENTIAL,12100,0,12100,34700,0,46800
142940600400000,SW 403,RESIDENTIAL,9200,0,9200,57000,0,66200
142940600500000,SW 403,RESIDENTIAL,9200,0,9200,42900,0,52100
142940600600000,SW 403,RESIDENTIAL,8800,0,8800,55700,0,64500
142940600700000,SW 403,RESIDENTIAL,8800,0,8800,57900,0,66700
142940600800000,SW 403,RESIDENTIAL,15800,0,15800,33700,0,49500
142940600900000,SW 403,RESIDENTIAL,16500,0,16500,63700,0,80200
142940601000000,SW 403,RESIDENTIAL,16500,0,16500,62700,0,79200
142940601100000,SW 403,RESIDENTIAL,10900,0,10900,36700,0,47600
142940601200000,SW 403,RESIDENTIAL,9700,0,9700,34800,0,44500
142940601300000,SW 403,RESIDENTIAL,9700,0,9700,37400,0,47100
142940601400000,SW 403,RESIDENTIAL,10900,0,10900,47900,0,58800
142940601500000,SW 403,RESIDENTIAL,8600,0,8600,44700,0,53300
142940601600000,SW 403,RESIDENTIAL,5000,0,5000,0,0,5000
142940601700000,SW 403,RESIDENTIAL,8600,0,8600,35000,0,43600
142940601800000,SW 403,RESIDENTIAL,8600,0,8600,52800,0,61400
142940601900000,SW 403,RESIDENTIAL,14600,0,14600,54200,0,68800
142940602000000,SW 403,RESIDENTIAL,13800,0,13800,59800,0,73600
142940602100000,SW 403,RESIDENTIAL,14200,0,14200,65100,0,79300
142940602200000,SW 403,RESIDENTIAL,11100,0,11100,41500,0,52600
142940700500000,SW 403,RESIDENTIAL,19500,0,19500,117200,0,136700
142940700600000,SW 403,RESIDENTIAL,17000,0,17000,68100,0,85100
142940700700000,SW 403,RESIDENTIAL,13800,0,13800,78600,0,92400
142940701000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940701100000,SW 403,RESIDENTIAL,19500,0,19500,65100,0,84600
142940701200000,NBHD SHOPPING CENTER,COMMERCIAL,0,158800,158800,0,574200,733000
142940701300000,SW 403,RESIDENTIAL,22400,0,22400,66700,0,89100
142940800100000,SW 403,RESIDENTIAL,19500,0,19500,65800,0,85300
142940800200000,SW 403,RESIDENTIAL,16300,0,16300,31600,0,47900
142940800300000,SW 403,RESIDENTIAL,16300,0,16300,0,0,16300
142940800400000,SW 403,RESIDENTIAL,13000,0,13000,49000,0,62000
142940800500000,SW 403,RESIDENTIAL,13000,0,13000,67600,0,80600
142940800600000,SW 403,RESIDENTIAL,3300,0,3300,8800,0,12100
142940800700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940800800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940800900000,SW 403,RESIDENTIAL,15000,0,15000,73200,0,88200
142940801000000,SW 403,RESIDENTIAL,12300,0,12300,57800,0,70100
142940801100000,SW 403,RESIDENTIAL,12300,0,12300,70100,0,82400
142940801200000,SW 403,RESIDENTIAL,17700,0,17700,69100,0,86800
142940801300000,SW 403,RESIDENTIAL,17700,0,17700,65300,0,83000
142940801400000,SW 403,RESIDENTIAL,20500,0,20500,70100,0,90600
142940801500000,SW 403,RESIDENTIAL,15800,0,15800,46600,0,62400
142940900100000,SW 403,RESIDENTIAL,17700,0,17700,44100,0,61800
142940900200000,SW 403,RESIDENTIAL,9500,0,9500,39500,0,49000
142940900300000,SW 403,RESIDENTIAL,17100,0,17100,59500,0,76600
142940900400000,SW 403,RESIDENTIAL,13000,0,13000,60400,0,73400
142940900500000,SW 403,RESIDENTIAL,13400,0,13400,61000,0,74400
142940900600000,SW 403,RESIDENTIAL,13400,0,13400,68200,0,81600
142940900700000,SW 403,RESIDENTIAL,17700,0,17700,63600,0,81300
142940900800000,SW 403,RESIDENTIAL,17700,0,17700,40500,0,58200
142940900900000,SW 403,RESIDENTIAL,11000,0,11000,65800,0,76800
142940901000000,SW 403,RESIDENTIAL,9800,0,9800,53900,0,63700
142940901100000,SW 403,RESIDENTIAL,13300,0,13300,62100,0,75400
142940901200000,SW 403,RESIDENTIAL,15800,0,15800,45100,0,60900
142940901300000,SW 403,RESIDENTIAL,17700,0,17700,61700,0,79400
142940901400000,SW 403,RESIDENTIAL,12800,0,12800,24900,0,37700
142940901500000,SW 403,RESIDENTIAL,12800,0,12800,58500,0,71300
142941000100000,SW 403,RESIDENTIAL,21600,0,21600,104300,0,125900
142941000200000,SW 403,RESIDENTIAL,11000,0,11000,42700,0,53700
142941000300000,SW 403,RESIDENTIAL,16600,0,16600,41700,0,58300
142941000400000,SW 403,RESIDENTIAL,16900,0,16900,73500,0,90400
142941000500000,SW 404,RESIDENTIAL,0,0,0,0,0,0
142941000600000,SW 403,RESIDENTIAL,14800,0,14800,60700,0,75500
142941000700000,SW 403,RESIDENTIAL,14400,0,14400,45000,0,59400
142941000800000,SW 403,RESIDENTIAL,16200,0,16200,37400,0,53600
142941000900000,SW 403,RESIDENTIAL,14000,0,14000,64600,0,78600
142941001000000,SW 403,RESIDENTIAL,14000,0,14000,48300,0,62300
142941001100000,SW 403,RESIDENTIAL,14400,0,14400,46000,0,60400
142941001200000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142941001300000,SW 403,RESIDENTIAL,14000,0,14000,65800,0,79800
142941001400000,SW 403,RESIDENTIAL,14000,0,14000,60800,0,74800
142941001500000,SW 403,RESIDENTIAL,12000,0,12000,46800,0,58800
142941100200000,SW 403,RESIDENTIAL,20200,0,20200,0,0,20200
142941100300000,SW 403,RESIDENTIAL,13200,0,13200,57600,0,70800
142941100600000,SW 403,RESIDENTIAL,13200,0,13200,58400,0,71600
142941100700000,SW 403,RESIDENTIAL,13400,0,13400,78100,0,91500
142941100800000,SW 403,RESIDENTIAL,13400,0,13400,61100,0,74500
142941100900000,SW 403,RESIDENTIAL,12300,0,12300,50200,0,62500
142941101100000,SW 403,RESIDENTIAL,17400,0,17400,57900,0,75300
142941101200000,SW 403,RESIDENTIAL,26400,0,26400,0,0,26400
142941200100000,SW 403,RESIDENTIAL,19200,0,19200,49100,0,68300
142941200200000,SW 403,RESIDENTIAL,10500,0,10500,68300,0,78800
142941200300000,SW 403,RESIDENTIAL,11700,0,11700,52800,0,64500
142941200400000,SW 403,RESIDENTIAL,12000,0,12000,54400,0,66400
142941200500000,SW 403,RESIDENTIAL,12000,0,12000,55300,0,67300
142941200600000,SW 403,RESIDENTIAL,12000,0,12000,45600,0,57600
142941200700000,SW 403,RESIDENTIAL,15800,0,15800,47900,0,63700
142941201000000,SW 403,RESIDENTIAL,18400,0,18400,38800,0,57200
142941201100000,SW 403,RESIDENTIAL,16400,0,16400,92100,0,108500
142941300100000,SW 403,RESIDENTIAL,17700,0,17700,58200,0,75900
142941300200000,SMALL RETAIL,COMMERCIAL,0,15100,15100,0,36300,51400
142941300300000,SW 403,RESIDENTIAL,16500,0,16500,39200,0,55700
142941300400000,SW 403,RESIDENTIAL,15800,0,15800,59900,0,75700
142941300500000,SW 403,RESIDENTIAL,15000,0,15000,51500,0,66500
142941300600000,SW 403,RESIDENTIAL,18400,0,18400,44500,0,62900
142941300700000,SW 403,RESIDENTIAL,15800,0,15800,45100,0,60900
142942600300000,SW 403,RESIDENTIAL,12900,0,12900,32000,0,44900
142942600400000,SW 403,RESIDENTIAL,15800,0,15800,48500,0,64300
142942600500000,SW 403,RESIDENTIAL,17700,0,17700,65600,0,83300
142942600600000,SW 403,RESIDENTIAL,15800,0,15800,55200,0,71000
142942600700000,SW 403,RESIDENTIAL,15800,0,15800,46500,0,62300
142942600800000,APARTMENT,MULTI-RES,11200,0,11200,96900,0,108100
142942600900000,SW 403,RESIDENTIAL,15800,0,15800,63000,0,78800
142942601000000,SW 403,RESIDENTIAL,15800,0,15800,41400,0,57200
142942601100000,SW 403,RESIDENTIAL,15800,0,15800,64300,0,80100
142942601200000,SW 403,RESIDENTIAL,15800,0,15800,56500,0,72300
142942601300000,SW 403,RESIDENTIAL,15800,0,15800,121200,0,137000
142942601400000,SW 403,RESIDENTIAL,15800,0,15800,49400,0,65200
142942601500000,SW 403,RESIDENTIAL,15800,0,15800,59500,0,75300
142942601600000,SW 403,RESIDENTIAL,15800,0,15800,54500,0,70300
142942601700000,SW 403,RESIDENTIAL,15800,0,15800,43100,0,58900
142942601800000,SW 403,RESIDENTIAL,15800,0,15800,50400,0,66200
142942601900000,SW 403,RESIDENTIAL,15900,0,15900,34300,0,50200
142942602000000,OFFICE,COMMERCIAL,0,37400,37400,0,87100,124500
142942700200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142942700300000,VACANT LAND,COMMERCIAL,0,67600,67600,0,0,67600
142942700302000,WAREHOUSE,COMMERCIAL,0,0,0,0,110200,110200
142942700400000,WAREHOUSE,COMMERCIAL,0,108800,108800,0,180000,288800
142942700500000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142942800100000,SMALL RETAIL,COMMERCIAL,0,111300,111300,0,38700,150000
142942800200000,SW 405,RESIDENTIAL,21600,0,21600,88900,0,110500
142942800300000,SW 405,RESIDENTIAL,17100,0,17100,60100,0,77200
142942800400000,SW 405,RESIDENTIAL,11800,0,11800,61700,0,73500
142942800500000,SW 405,RESIDENTIAL,18300,0,18300,84900,0,103200
142942800600000,SW 405,RESIDENTIAL,14800,0,14800,72300,0,87100
142942800700000,SW 405,RESIDENTIAL,17200,0,17200,69100,0,86300
142942800800000,SW 405,RESIDENTIAL,22700,0,22700,85800,0,108500
142942800900000,SW 405,RESIDENTIAL,22700,0,22700,70300,0,93000
142942801000000,SW 405,RESIDENTIAL,22700,0,22700,36300,0,59000
142942801100000,SW 405,RESIDENTIAL,22700,0,22700,54700,0,77400
142942801200000,SW 405,RESIDENTIAL,22700,0,22700,56600,0,79300
142942801300000,SW 405,RESIDENTIAL,22700,0,22700,50300,0,73000
142942801400000,SW 405,RESIDENTIAL,22700,0,22700,81000,0,103700
142942801500000,SW 405,RESIDENTIAL,22700,0,22700,68700,0,91400
142942801600000,SW 405,RESIDENTIAL,23200,0,23200,29000,0,52200
142942801700000,SW 405,RESIDENTIAL,13200,0,13200,55000,0,68200
142942801800000,SW 405,RESIDENTIAL,13900,0,13900,34800,0,48700
142942801900000,SW 405,RESIDENTIAL,14000,0,14000,0,0,14000
142942802000000,SW 405,RESIDENTIAL,21800,0,21800,34700,0,56500
142942802100000,SW 405,RESIDENTIAL,22400,0,22400,121500,0,143900
142942802200000,SW 405,RESIDENTIAL,21000,0,21000,0,0,21000
142942900100000,SW 405,RESIDENTIAL,22700,0,22700,69400,0,92100
142942900200000,SW 405,RESIDENTIAL,22700,0,22700,60500,0,83200
142942900300000,SW 405,RESIDENTIAL,22200,0,22200,43800,0,66000
142942900400000,SW 405,RESIDENTIAL,21900,0,21900,96300,0,118200
142942900500000,SW 405,RESIDENTIAL,15300,0,15300,91900,0,107200
142942900600000,SW 405,RESIDENTIAL,21500,0,21500,65800,0,87300
142942900700000,SW 405,RESIDENTIAL,21500,0,21500,48200,0,69700
142942900800000,SW 405,RESIDENTIAL,21500,0,21500,51900,0,73400
142942900900000,SW 405,RESIDENTIAL,21500,0,21500,79300,0,100800
142942901000000,SW 405,RESIDENTIAL,21500,0,21500,54600,0,76100
142942901100000,SW 405,RESIDENTIAL,21500,0,21500,81000,0,102500
142942901200000,SW 405,RESIDENTIAL,21500,0,21500,49400,0,70900
142942901300000,SW 405,RESIDENTIAL,21500,0,21500,74600,0,96100
142942901400000,SW 405,RESIDENTIAL,20000,0,20000,108900,0,128900
142942901500000,SW 405,RESIDENTIAL,26400,0,26400,74300,0,100700
142942901600000,SW 405,RESIDENTIAL,22000,0,22000,49400,0,71400
142942901700000,SW 405,RESIDENTIAL,21300,0,21300,56000,0,77300
142942901800000,SW 405,RESIDENTIAL,21300,0,21300,59800,0,81100
142942901900000,SW 405,RESIDENTIAL,21300,0,21300,53300,0,74600
