GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2010 Land Res,2010 Land Comm,2010 Land Total,2010 Dwlg,2010 Improv,2010 Total,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142813100900000,LEASED LAND FOR THEATRE,Commercial,COMM CTRL CORE,0,VACANT LAND SE,CITY OF CEDAR RAPIDS (LESSEE),0.639,,,,,,,,,0,157853,157853,0,0,157853,225504,0,0,225504,,,,,,,,,
142813100904000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142813300400000,,Exempt,E-15 CITY,201,4TH AVE SE,CITY OF CEDAR RAPIDS,1.652,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142813300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813300500000,,Exempt,E-76 EDU CLASS BLDG,145,4TH AVE SE,CITY OF CEDAR RAPIDS,3.805,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142813300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813500100000,,Exempt,E-15 CITY,500,1ST ST SE,CITY OF CEDAR RAPIDS,2.0661,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142813600500000,,Exempt,E-15 CITY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.0761,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142813600500000,OFFICE; CTRL CR,COMMERCIAL,0,31400,31400,0,262700,294100
142813600600000,,Exempt,E-15 CITY,427,1ST ST SE,CEDAR RAPIDS CITY OF,0.3415,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142813600600000,OFFICE; CTRL CR,COMMERCIAL,0,148800,148800,0,51100,199900
142815200100000,PARKING,Exempt,E-15 CITY,601,2ND ST SE,CEDAR RAPIDS CITY OF,0.964,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142815300100000,,Exempt,E-15 CITY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142815300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815300300000,,Exempt,E-15 CITY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.18,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142815300300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815600100000,,Exempt,E-15 CITY,105,8TH AVE SE,CEDAR RAPIDS CITY OF,0.579,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142815600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815600300000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,1.1019,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142815600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815700100000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,0.8329,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142815700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815800200000,,Exempt,E-15 CITY,40,8TH AVE SW,CEDAR RAPIDS CITY OF,0.7314,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818700100000,,Exempt,E-15 CITY,327,11TH AVE SE,CEDAR RAPIDS CITY OF,1.171,,,,,Metal Warehouse - Steel Frame,1974,20800,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818700200000,,Exempt,E-15 CITY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.138,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818700300000,VACANT HEINZ COMPANY,Exempt,E-15 CITY,309,11TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,Office - General,1923,5640,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818700400000,VACANT HEINZ COMPANY,Exempt,E-15 CITY,1114,3RD ST SE,CEDAR RAPIDS CITY OF,0.386,,,,,Metal Warehouse - Steel Frame,1970,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818700500000,VACANT HEINZ COMPANY,Exempt,E-15 CITY,1120,3RD ST SE,CEDAR RAPIDS CITY OF,0.193,,,,,Office - General,1968,8011,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818700600000,HEINZ COMPANY(FENCE/PAVING),Exempt,E-15 CITY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.145,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818700700000,HEINZ COMPANY(FENCE/PAVING),Exempt,E-15 CITY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142818800800000,,Exempt,E-15 CITY,208,11TH AVE SE,CEDAR RAPIDS CITY OF,0.107,Single-Family,1 Story Frame,2006-01-01,1047-01-01,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142820400100000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,2.4,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142820400100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820500100000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,0.882,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142820900100000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,0.93,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142820900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822600100000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.38,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142822600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822700100000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.6683,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142822700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823000100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.791,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142823000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142823400300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS (PARKING LOT),0.305,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142823400300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827600100000,,Exempt,E-15 CITY,519,H ST SW,CEDAR RAPIDS CITY OF,0.2679,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142827600200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.386,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142827600300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,3.631,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142827600400000,,Exempt,E-15 CITY,505,1ST ST SW,CITY OF CEDAR RAPIDS,3.9159,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142827900200000,,Exempt,E-15 CITY,529,H ST SW,CEDAR RAPIDS CITY OF,0.3347,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142827900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828200100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.861,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142828200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828400100000,,Exempt,E-15 CITY,600,2ND ST SW,CEDAR RAPIDS CITY OF,0.2527,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142830100200000,VACANT LOT,Exempt,E-15 CITY,727,1ST ST SW,CEDAR RAPIDS CITY OF,0.0937,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142830100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142835300400000,,Exempt,E-15 CITY,940,4TH ST SW,CITY OF CEDAR RAPIDS,10.6215,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142835300500000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.4194,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142835300600000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,3.2088,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142835300700000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.9983,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142840300100000,,Exempt,E-15 CITY,1001,2ND ST SE,CEDAR RAPIDS CITY OF,9.713,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142840300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840600100000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,0.193,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142840600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840600200000,AFRICAN AMERICAN HISTORICAL MU,Exempt,E-70 CHARITY OTHER,55,12TH AVE SE,CITY OF CEDAR RAPIDS % CITY AUDITOR'S OFFICE,0.8867,,,,,Fraternal Building,2002,14800,,0,166860,166860,0,852797,1019657,166860,0,917487,1084347,142840600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840600300000,,Exempt,E-15 CITY,1217,1ST ST SE,CITY OF CEDAR RAPIDS,0.3022,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142840600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840600400000,VACANT BLDG,Exempt,E-15 CITY,1221,1ST ST SE,CEDAR RAPIDS CITY OF,0.2324,,,,,Warehouse,1974,3870,,0,0,0,0,0,0,0,0,0,0,142840600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840600500000,WAREHOUSE,Exempt,E-15 CITY,1229,1ST ST SE,CEDAR RAPIDS CITY OF % CONTROLLER-AUDITOR,0.2961,,,,,Warehouse,1967,2572,,0,0,0,0,0,0,0,0,0,0,142840600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840600600000,,Exempt,SE 237,1233,1ST ST SE,CEDAR RAPIDS CITY OF % CONTROLLER-AUDITOR,0.159,Single-Family,Salvage,1900-01-01,5601-01-01,,,,,0,0,0,0,0,0,0,0,0,0,142840600600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840600700000,,Exempt,E-15 CITY,1325,1ST ST SE,CITY OF CEDAR RAPIDS,1.2253,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142840600700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840700100000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,0.593,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142840700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142840700300000,,Exempt,E-15 CITY,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,0.043,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142840700300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142845100100000,,Exempt,E-15 CITY,1115,C ST SW,CITY OF CEDAR RAPIDS,14.239,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142845600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.263,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142845900100000,,Exempt,E-15 CITY,1500,C ST SW,CITY OF CEDAR RAPIDS,0.216,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142845900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142845900200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.781,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142845900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142845900300000,,Exempt,E-15 CITY,1416,C ST SW,CITY OF CEDAR RAPIDS,0.23,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142845900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142845901100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.6709,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142845901100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142845901200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2681,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142845901200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142845901300000,,Exempt,E-15 CITY,120,16TH AVE SW,CITY OF CEDAR RAPIDS,0.1882,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142845901300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847600100000,,Exempt,E-15 CITY,1805,A ST SW,CITY OF CEDAR RAPIDS,2.8,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142847600200000,,Exempt,E-15 CITY,1605,A ST SW,CITY OF CEDAR RAPIDS,0.7493,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142847700200000,CZECH SLAVACH NATIONAL MUSEUM,Exempt,E-55 LIBRARY/ART,30,16TH AVE SW,CITY OF CEDAR RAPIDS %CZECH & SLOVAK MUSEUM & LIBRARY,0.77,,,,,Library,1995,16593,,0,207900,207900,0,887921,1095821,207900,0,1754115,1962015,,,,,,,,,
142847700300000,PATIO/CLOCK TOWER,Exempt,E-55 LIBRARY/ART,28,16TH AVE SW,CEDAR RAPIDS CITY OF %CZECH & SLOVAK MUSEUM & LIBRARY,0.321,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142847800100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1338,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142847800200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0958,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142847800400000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1268,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142847800800000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2697,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142847801000000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1194,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847801000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847901800000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847901800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847901900000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1721,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847901900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902000000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0574,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847902000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847902100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0688,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847902200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0688,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847902300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902400000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0918,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142847902400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0781,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142848000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142848000200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142848000300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000400000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1147,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142848000400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000600000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0229,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142848000600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000900000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.184,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142848000900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848100100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2066,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142848100200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142848300100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1022,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142848300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848700500000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2101,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142910300100000,,Exempt,E-15 CITY,423,5TH ST NW,CITY OF CEDAR RAPIDS,0.0901,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
142910600100000,,Exempt,E-15 CITY,222,3RD ST NW,CITY OF CEDAR RAPIDS,2.2361,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142910600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910800500000,VACANT LOT,Exempt,E-15 CITY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.4,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142910800500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900100000,VACANT LOT,Exempt,E-15 CITY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.038,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142910900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900200000,VACANT LOT,Exempt,E-15 CITY,616,C AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142910900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900300000,VACANT LOT,Exempt,E-15 CITY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.165,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142910900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911001500000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.0098,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142911001500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913000800000,,Exempt,NW 311,620,C AVE NW,CEDAR RAPIDS CITY OF,0.195,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142913000800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913101600000,PAVING AND FENCING,Exempt,E-15 CITY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142913101600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913101700000,PAVING ONLY,Exempt,E-15 CITY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142913101700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142915500100000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.235,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142915500100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142918900800000,,Exempt,E-15 CITY,843,3RD AVE SW,CITY OF CEDAR RAPIDS,0.0575,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142918900800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142920300400000,,Exempt,E-15 CITY,1113,C AVE NW,CEDAR RAPIDS CITY OF,0.1321,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142920300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142920300500000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.132,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142920300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142920300600000,,Exempt,E-15 CITY,1123,C AVE NW,CITY OF CEDAR RAPIDS,0.132,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142920300600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142922602200000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.221,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142922602200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142925600100000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.0839,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142925600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142928500300000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.1269,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142928500300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142930600100000,,Exempt,E-15 CITY,950,ROCKFORD RD SW,CITY OF CEDAR RAPIDS,20.0032,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142930600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142932600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,8.6736,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142932600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142937600100000,,Exempt,E-15 CITY,1100,ROCKFORD RD SW,CITY OF CEDAR RAPIDS,6.7615,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142937600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142937600300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.1231,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142937600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940100200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS (REEDS PARK),1.6013,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142940100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142945200100000,,Exempt,E-15 CITY,1010,10TH AVE SW,CEDAR RAPIDS CITY OF,0.4154,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142945200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142948301200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.069,,,,,,,,,0,0,0,0,0,0,0,0,0,0,142948301200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143013000300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3902,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143013000300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143020300100000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,5.7,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143020300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143020400200000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,2.43,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143020400200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143020400300000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,2.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143020400300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143028000600000,,Exempt,E-15 CITY,,0 VACANT LAND NW,CEDAR RAPIDS CITY OF,0.18,,,,,,,,,0,0,0,0,0,0,,,,,143028000600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143030101000000,,Exempt,E-15 CITY,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.1384,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143030101000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143037700100000,,Exempt,E-15 CITY,0,CITY SIDEWALK SW,CITY OF CEDAR RAPIDS,0.1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143037700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143040600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1233,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143040600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143045202500000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2161,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143045202500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143045202600000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS (WATER WORKS),2.2789,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143045202600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143115202900000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.65,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143115202900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143117604900000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.35,,,,,,,,,0,0,0,0,0,0,0,0,0,0,143117604900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
