GIS_Number,GIS_Number_2,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area
141745301200000,141745301200000,VACANT LAND,EXEMPT,CITY PROPERTY,1836,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
141745301300000,141745301300000,VACANT LAND,EXEMPT,CITY PROPERTY,1840,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
141745301600000,141745301600000,VACANT LAND,EXEMPT,CITY PROPERTY,1852,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
141745100300000,141745100300000,VACANT LAND,EXEMPT,CITY PROPERTY,1919,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.168,,,,,,,
142840600100000,142840600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.168,,,,,,,
142012700700000,142012700700000,VACANT LAND,EXEMPT,CITY PROPERTY,816,PENN AVE NW,CEDAR RAPIDS CITY OF,0.169,,,,,,,
132528400100000,132528400100000,VACANT LAND,EXEMPT,CITY PROPERTY,4201,JUPITER AVE NW,CEDAR RAPIDS CITY OF,0.169,,,,,,,
142012700600000,142012700600000,VACANT LAND,EXEMPT,CITY PROPERTY,822,PENN AVE NW,CEDAR RAPIDS CITY OF,0.17,,,,,,,
143530201500000,143530201500000,VACANT LAND,EXEMPT,CITY PROPERTY,2352,ROMPOT ST SE,CEDAR RAPIDS CITY OF,0.172,,,,,,,
141645900100000,141645900100000,VACANT LAND,EXEMPT,CITY PROPERTY,791,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.1722,,,,,,,
142837700100000,142837700100000,VACANT LAND,EXEMPT,CITY PROPERTY,1100,K ST SW,CEDAR RAPIDS CITY OF,0.178,,,,,,,
143028000600000,143028000600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.18,,,,,,,
142848701400000,142848701400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.18,,,,,,,
140232600600000,140232600600000,VACANT LAND,EXEMPT,CITY PROPERTY,4523,C AVE NE,CEDAR RAPIDS CITY OF,0.182,,,,,,,
140232600700000,140232600700000,VACANT LAND,EXEMPT,CITY PROPERTY,4519,C AVE NE,CEDAR RAPIDS CITY OF,0.182,,,,,,,
142947600200000,142947600200000,VACANT LAND,EXEMPT,CITY PROPERTY,920,6TH ST SW,CEDAR RAPIDS CITY OF,0.184,,,,,,,
143117604800000,143117604800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.186,,,,,,,
142845901300000,142845901300000,VACANT LAND,EXEMPT,CITY PROPERTY,120,16TH AVE SW,CEDAR RAPIDS CITY OF,0.1882,,,,,,,
112732802400000,112732802400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.19,,,,,,,
142017900800000,142017900800000,VACANT LAND,EXEMPT,CITY PROPERTY,1500,6TH ST NW,CEDAR RAPIDS CITY OF,0.191,,,,,,,
141745200700000,141745200700000,VACANT LAND,EXEMPT,CITY PROPERTY,1861,8TH ST NW,CEDAR RAPIDS CITY OF,0.192,,,,,,,
142825600500000,142825600500000,VACANT LAND,EXEMPT,CITY PROPERTY,221,4TH AVE SW,CEDAR RAPIDS CITY OF,0.1928,,,,,,,
142728300500000,142728300500000,VACANT LAND,EXEMPT,CITY PROPERTY,915,16TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,
142728300700000,142728300700000,VACANT LAND,EXEMPT,CITY PROPERTY,903,16TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,
142730300500000,142730300500000,VACANT LAND,EXEMPT,CITY PROPERTY,906,17TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,
142840601400000,142840601400000,VACANT LAND,EXEMPT,CITY PROPERTY,1219,2ND ST SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,
143310100100000,143310100100000,VACANT LAND,EXEMPT,CITY PROPERTY,73,20TH AVE SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
143310100200000,143310100200000,VACANT LAND,EXEMPT,CITY PROPERTY,81,20TH AVE SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
143310100300000,143310100300000,VACANT LAND,EXEMPT,CITY PROPERTY,85,20TH AVE SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
143310100400000,143310100400000,VACANT LAND,EXEMPT,CITY PROPERTY,91,20TH AVE SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
143310100500000,143310100500000,VACANT LAND,EXEMPT,CITY PROPERTY,2003,C ST SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
143422900100000,143422900100000,VACANT LAND,EXEMPT,CITY PROPERTY,72,21ST AVE SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
142910200400000,142910200400000,VACANT LAND,EXEMPT,CITY PROPERTY,415,C AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
142910200500000,142910200500000,VACANT LAND,EXEMPT,CITY PROPERTY,421,C AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
142910700200000,142910700200000,VACANT LAND,EXEMPT,CITY PROPERTY,407,B AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
141947900100000,141947900100000,VACANT LAND,EXEMPT,CITY PROPERTY,730,19TH ST NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,
142726100300000,142726100300000,VACANT LAND,EXEMPT,CITY PROPERTY,1231,5TH ST SE,CEDAR RAPIDS CITY OF,0.197,,,,,,,
142847800500000,142847800500000,VACANT LAND,EXEMPT,CITY PROPERTY,76,15TH AVE SW,CEDAR RAPIDS CITY OF,0.204,,,,,,,
141745300500000,141745300500000,VACANT LAND,EXEMPT,CITY PROPERTY,1800,8TH ST NW,CEDAR RAPIDS CITY OF,0.204,,,,,,,
143137701200000,143137701200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.2064,,,,,,,
142732800600000,142732800600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,
142732801000000,142732801000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,
192922800200000,192922800200000,VACANT LAND,EXEMPT,CITY PROPERTY,9309,18TH ST SW,CEDAR RAPIDS CITY OF,0.2089,,,,,,,
142730701000000,142730701000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.21,,,,,,,
190922600600000,190922600600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.21,,,,,,,
142845900100000,142845900100000,VACANT LAND,EXEMPT,CITY PROPERTY,1500,C ST SW,CEDAR RAPIDS CITY OF,0.216,,,,,,,
190310100100000,190310100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.216,,,,,,,
140447801000000,140447801000000,VACANT LAND,EXEMPT,CITY PROPERTY,4424,RUSHMORE DR NE,CEDAR RAPIDS CITY OF,0.217,,,,,,,
141745200400000,141745200400000,VACANT LAND,EXEMPT,CITY PROPERTY,1880,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.218,,,,,,,
142732701600000,142732701600000,VACANT LAND,EXEMPT,CITY PROPERTY,1239,4TH ST SE,CEDAR RAPIDS CITY OF,0.219,,,,,,,
142013002000000,142013002000000,VACANT LAND,EXEMPT,CITY PROPERTY,1626,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,
142017900400000,142017900400000,VACANT LAND,EXEMPT,CITY PROPERTY,1519,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,
143445101600000,143445101600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.22,,,,,,,
142040401100000,142040401100000,VACANT LAND,EXEMPT,CITY PROPERTY,1204,5TH ST NW,CEDAR RAPIDS CITY OF,0.22,Detached Structures Only,,1992,,,,
142922602200000,142922602200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.221,,,,,,,
141515102100000,141515102100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.2268,,,,,,,
142822900100000,142822900100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.2277,,,,,,,
141745201500000,141745201500000,VACANT LAND,EXEMPT,CITY PROPERTY,1826,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.228,,,,,,,
143530100600000,143530100600000,VACANT LAND,EXEMPT,CITY PROPERTY,2600,24TH AVE SE,CEDAR RAPIDS CITY OF,0.23,,,,,,,
143530100700000,143530100700000,VACANT LAND,EXEMPT,CITY PROPERTY,2608,24TH AVE SE,CEDAR RAPIDS CITY OF,0.23,,,,,,,
142848100300000,142848100300000,VACANT LAND,EXEMPT,CITY PROPERTY,51,19TH AVE SW,CEDAR RAPIDS CITY OF,0.23,,,,,,,
142848400400000,142848400400000,VACANT LAND,EXEMPT,CITY PROPERTY,87,19TH AVE SW,CEDAR RAPIDS CITY OF,0.23,,,,,,,
132525301500000,132525301500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,
142035700300000,142035700300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,
142845900300000,142845900300000,VACANT LAND,EXEMPT,CITY PROPERTY,1416,C ST SW,CEDAR RAPIDS CITY OF,0.23,,,,,,,
133525400900000,133525400900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.23,,,,,,,
142040202500000,142040202500000,VACANT LAND,EXEMPT,CITY PROPERTY,309,L AVE NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,
141137600400000,141137600400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.231,,,,,,,
143542700500000,143542700500000,VACANT LAND,EXEMPT,CITY PROPERTY,2418,STEWART RD SE,CEDAR RAPIDS CITY OF,0.232,,,,,,,
142040400600000,142040400600000,VACANT LAND,EXEMPT,CITY PROPERTY,1221,6TH ST NW,CEDAR RAPIDS CITY OF,0.235,,,,,,,
142915500100000,142915500100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.235,,,,,,,
142125200900000,142125200900000,VACANT LAND,EXEMPT,CITY PROPERTY,118,L AVE NW,CEDAR RAPIDS CITY OF,0.236,,,,,,,
143422600300000,143422600300000,VACANT LAND,EXEMPT,CITY PROPERTY,51,22ND AVE SW,CEDAR RAPIDS CITY OF,0.239,,,,,,,
143422702500000,143422702500000,VACANT LAND,EXEMPT,CITY PROPERTY,50,22ND AVE SW,CEDAR RAPIDS CITY OF,0.239,,,,,,,
142825901300000,142825901300000,VACANT LAND,EXEMPT,CITY PROPERTY,425,6TH ST SW,CEDAR RAPIDS CITY OF,0.2466,,,,,,,
190627700900000,190627700900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.248,,,,,,,
141727600200000,141727600200000,VACANT LAND,EXEMPT,CITY PROPERTY,2400,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.249,,,,,,,
191415800700000,191415800700000,VACANT LAND,EXEMPT,CITY PROPERTY,2013,ROOSEVELT RD SW,CEDAR RAPIDS CITY OF,0.251,,,,,,,
141745202300000,141745202300000,VACANT LAND,EXEMPT,CITY PROPERTY,1854,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.252,,,,,,,
141745100400000,141745100400000,VACANT LAND,EXEMPT,CITY PROPERTY,1915,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.256,,,,,,,
143422701000000,143422701000000,VACANT LAND,EXEMPT,CITY PROPERTY,87,21ST AVE SW,CEDAR RAPIDS CITY OF,0.257,,,,,,,
142048000100000,142048000100000,VACANT LAND,EXEMPT,CITY PROPERTY,828,3RD ST NW,CEDAR RAPIDS CITY OF,0.257,,,,,,,
143542702000000,143542702000000,VACANT LAND,EXEMPT,CITY PROPERTY,2422,HELEN CT SE,CEDAR RAPIDS CITY OF,0.259,,,,,,,
143542702600000,143542702600000,VACANT LAND,EXEMPT,CITY PROPERTY,2413,HELEN CT SE,CEDAR RAPIDS CITY OF,0.259,,,,,,,
143542702700000,143542702700000,VACANT LAND,EXEMPT,CITY PROPERTY,2419,HELEN CT SE,CEDAR RAPIDS CITY OF,0.259,,,,,,,
142040801800000,142040801800000,VACANT LAND,EXEMPT,CITY PROPERTY,407,J AVE NW,CEDAR RAPIDS CITY OF,0.26,,,,,,,
142728200800000,142728200800000,VACANT LAND,EXEMPT,CITY PROPERTY,908,16TH AVE SE,CEDAR RAPIDS CITY OF,0.261,,,,,,,
142822800600000,142822800600000,VACANT LAND,EXEMPT,CITY PROPERTY,120,1ST AVE NW,CEDAR RAPIDS CITY OF,0.2639,,,,,,,
143530400200000,143530400200000,VACANT LAND,EXEMPT,CITY PROPERTY,2627,24TH AVE SE,CEDAR RAPIDS CITY OF,0.266,,,,,,,
143530400300000,143530400300000,VACANT LAND,EXEMPT,CITY PROPERTY,2623,24TH AVE SE,CEDAR RAPIDS CITY OF,0.266,,,,,,,
143530401000000,143530401000000,VACANT LAND,EXEMPT,CITY PROPERTY,2515,24TH AVE SE,CEDAR RAPIDS CITY OF,0.266,,,,,,,
143530401100000,143530401100000,VACANT LAND,EXEMPT,CITY PROPERTY,2511,24TH AVE SE,CEDAR RAPIDS CITY OF,0.266,,,,,,,
142845901200000,142845901200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.2681,,,,,,,
142822800900000,142822800900000,VACANT LAND,EXEMPT,CITY PROPERTY,118,1ST ST NW,CEDAR RAPIDS CITY OF,0.2732,,,,,,,
143530300400000,143530300400000,VACANT LAND,EXEMPT,CITY PROPERTY,2336,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530300600000,143530300600000,VACANT LAND,EXEMPT,CITY PROPERTY,2350,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530300700000,143530300700000,VACANT LAND,EXEMPT,CITY PROPERTY,2356,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530300800000,143530300800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530300900000,143530300900000,VACANT LAND,EXEMPT,CITY PROPERTY,2364,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530301500000,143530301500000,VACANT LAND,EXEMPT,CITY PROPERTY,2387,ROMPOT ST SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530301700000,143530301700000,VACANT LAND,EXEMPT,CITY PROPERTY,2375,ROMPOT ST SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530301900000,143530301900000,VACANT LAND,EXEMPT,CITY PROPERTY,2349,ROMPOT ST SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
143530302200000,143530302200000,VACANT LAND,EXEMPT,CITY PROPERTY,2333,ROMPOT ST SE,CEDAR RAPIDS CITY OF,0.276,,,,,,,
142017701400000,142017701400000,VACANT LAND,EXEMPT,CITY PROPERTY,1527,5TH ST NW,CEDAR RAPIDS CITY OF,0.279,,,,,,,
142442800200000,142442800200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.28,,,,,,,
132415202400000,132415202400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.2893,,,,,,,
142823101500000,142823101500000,VACANT LAND,EXEMPT,CITY PROPERTY,128,2ND AVE SW,CEDAR RAPIDS CITY OF,0.29,,,,,,,
141420100200000,141420100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.292,,,,,,,
142017900700000,142017900700000,VACANT LAND,EXEMPT,CITY PROPERTY,1501,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.2938,,,,,,,
140340401200000,140340401200000,VACANT LAND,EXEMPT,CITY PROPERTY,4514,C AVE NE,CEDAR RAPIDS CITY OF,0.294,,,,,,,
142041000400000,142041000400000,VACANT LAND,EXEMPT,CITY PROPERTY,1035,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.294,,,,,,,
142048701900000,142048701900000,VACANT LAND,EXEMPT,CITY PROPERTY,608,4TH ST NW,CEDAR RAPIDS CITY OF,0.294,,,,,,,
141137600500000,141137600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.296,,,,,,,
141745201400000,141745201400000,VACANT LAND,EXEMPT,CITY PROPERTY,1832,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.297,,,,,,,
143532601000000,143532601000000,VACANT LAND,EXEMPT,CITY PROPERTY,2357,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.298,,,,,,,
142047601500000,142047601500000,VACANT LAND,EXEMPT,CITY PROPERTY,301,I AVE NW,CEDAR RAPIDS CITY OF,0.3,,,,,,,
191615800100000,191615800100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.314,,,,,,,
141945500300000,141945500300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.316,,,,,,,
140340401300000,140340401300000,VACANT LAND,EXEMPT,CITY PROPERTY,4524,C AVE NE,CEDAR RAPIDS CITY OF,0.321,,,,,,,
142040300600000,142040300600000,VACANT LAND,EXEMPT,CITY PROPERTY,1213,5TH ST NW,CEDAR RAPIDS CITY OF,0.321,,,,,,,
142825701200000,142825701200000,VACANT LAND,EXEMPT,CITY PROPERTY,501,3RD AVE SW,CEDAR RAPIDS CITY OF,0.3214,,,,,,,
142010100400000,142010100400000,VACANT LAND,EXEMPT,CITY PROPERTY,1725,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.324,,,,,,,
143530202400000,143530202400000,VACANT LAND,EXEMPT,CITY PROPERTY,2386,ROMPOT ST SE,CEDAR RAPIDS CITY OF,0.327,,,,,,,
143530202500000,143530202500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.327,,,,,,,
142827900200000,142827900200000,VACANT LAND,EXEMPT,CITY PROPERTY,529,H ST SW,CEDAR RAPIDS CITY OF,0.3347,,,,,,,
140943000100000,140943000100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.337,,,,,,,
143532600900000,143532600900000,VACANT LAND,EXEMPT,CITY PROPERTY,2351,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.339,,,,,,,
200115601500000,200115601500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.34,,,,,,,
143312700200000,143312700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3419,,,,,,,
190930100200000,190930100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3437,,,,,,,
132410100500000,132410100500000,VACANT LAND,EXEMPT,CITY PROPERTY,1610,EDGEWOOD RD NW,CEDAR RAPIDS CITY OF,0.352,,,,,,,
123610201200000,123610201200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.3594,,,,,,,
142010200300000,142010200300000,VACANT LAND,EXEMPT,CITY PROPERTY,1600,1ST ST NW,CEDAR RAPIDS CITY OF,0.36,,,,,,,
141745100600000,141745100600000,VACANT LAND,EXEMPT,CITY PROPERTY,1871,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.361,,,,,,,
140340401400000,140340401400000,VACANT LAND,EXEMPT,CITY PROPERTY,4530,C AVE NE,CEDAR RAPIDS CITY OF,0.364,,,,,,,
142845400900000,142845400900000,VACANT LAND,EXEMPT,CITY PROPERTY,1140,C ST SW,CEDAR RAPIDS CITY OF,0.3667,,,,,,,
143422600200000,143422600200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3733,,,,,,,
190525200200000,190525200200000,VACANT LAND,EXEMPT,CITY PROPERTY,1733,33RD AVE SW,CEDAR RAPIDS CITY OF,0.3786,,,,,,,
142917700300000,142917700300000,VACANT LAND,EXEMPT,CITY PROPERTY,535,1ST AVE SW,CEDAR RAPIDS CITY OF,0.382,,,,,,,
142823101200000,142823101200000,VACANT LAND,EXEMPT,CITY PROPERTY,106,2ND AVE SW,CEDAR RAPIDS CITY OF,0.3857,,,,,,,
141822600400000,141822600400000,VACANT LAND,EXEMPT,CITY PROPERTY,3326,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.388,,,,,,,
142735300900000,142735300900000,VACANT LAND,EXEMPT,CITY PROPERTY,31,21ST AVE SW,CEDAR RAPIDS CITY OF,0.394,,,,,,,
141725100500000,141725100500000,VACANT LAND,EXEMPT,CITY PROPERTY,2335,16TH ST NW,CEDAR RAPIDS CITY OF,0.397,,,,,,,
112847601500000,112847601500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.41,,,,,,,
132440202400000,132440202400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.413,,,,,,,
131345101000000,131345101000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LOT NW,CEDAR RAPIDS CITY OF,0.4165,,,,,,,
141725200100000,141725200100000,VACANT LAND,EXEMPT,CITY PROPERTY,2514,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.429,,,,,,,
142017701500000,142017701500000,VACANT LAND,EXEMPT,CITY PROPERTY,1530,4TH ST NW,CEDAR RAPIDS CITY OF,0.43,,,,,,,
142018501900000,142018501900000,VACANT LAND,EXEMPT,CITY PROPERTY,1330,4TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,
142017701600000,142017701600000,VACANT LAND,EXEMPT,CITY PROPERTY,1511,5TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,
142017701700000,142017701700000,VACANT LAND,EXEMPT,CITY PROPERTY,1502,4TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,
142018201700000,142018201700000,VACANT LAND,EXEMPT,CITY PROPERTY,1432,5TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,
142018502000000,142018502000000,VACANT LAND,EXEMPT,CITY PROPERTY,1312,4TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,
142848101100000,142848101100000,VACANT LAND,EXEMPT,CITY PROPERTY,44,20TH AVE SW,CEDAR RAPIDS CITY OF,0.448,,,,,,,
143117605700000,143117605700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.45,,,,,,,
142823101300000,142823101300000,VACANT LAND,EXEMPT,CITY PROPERTY,117,1ST AVE SW,CEDAR RAPIDS CITY OF,0.45,,,,,,,
141822600500000,141822600500000,VACANT LAND,EXEMPT,CITY PROPERTY,3334,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.452,,,,,,,
142010101500000,142010101500000,VACANT LAND,EXEMPT,CITY PROPERTY,1735,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.454,,,,,,,
142637700400000,142637700400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.46,,,,,,,
190627601800000,190627601800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.46,,,,,,,
142040101100000,142040101100000,VACANT LAND,EXEMPT,CITY PROPERTY,203,L AVE NW,CEDAR RAPIDS CITY OF,0.46,,,,,,,
141725100400000,141725100400000,VACANT LAND,EXEMPT,CITY PROPERTY,2510,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.467,,,,,,,
190627602800000,190627602800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.47,,,,,,,
142040302000000,142040302000000,VACANT LAND,EXEMPT,CITY PROPERTY,1228,4TH ST NW,CEDAR RAPIDS CITY OF,0.48,,,,,,,
142735300800000,142735300800000,VACANT LAND,EXEMPT,CITY PROPERTY,30,22ND AVE SW,CEDAR RAPIDS CITY OF,0.48,,,,,,,
142035700500000,142035700500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.514,,,,,,,
132710400700000,132710400700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.52,,,,,,,
142915600800000,142915600800000,VACANT LAND,EXEMPT,CITY PROPERTY,107,10TH ST NW,CEDAR RAPIDS CITY OF,0.528,,,,,,,
143530400900000,143530400900000,VACANT LAND,EXEMPT,CITY PROPERTY,2519,24TH AVE SE,CEDAR RAPIDS CITY OF,0.533,,,,,,,
143530401200000,143530401200000,VACANT LAND,EXEMPT,CITY PROPERTY,2507,24TH AVE SE,CEDAR RAPIDS CITY OF,0.533,,,,,,,
142733101900000,142733101900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.545,,,,,,,
143530301100000,143530301100000,VACANT LAND,EXEMPT,CITY PROPERTY,2380,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.549,,,,,,,
141747600800000,141747600800000,VACANT LAND,EXEMPT,CITY PROPERTY,1817,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.56,,,,,,,
142822800800000,142822800800000,VACANT LAND,EXEMPT,CITY PROPERTY,100,1ST AVE NW,CEDAR RAPIDS CITY OF,0.5785,,,,,,,
142823200800000,142823200800000,VACANT LAND,EXEMPT,CITY PROPERTY,204,2ND AVE SW,CEDAR RAPIDS CITY OF,0.5785,,,,,,,
200115700200000,200115700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.59,,,,,,,
142840700100000,142840700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.593,,,,,,,
113132700100000,113132700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.595,,,,,,,
142048100200000,142048100200000,VACANT LAND,EXEMPT,CITY PROPERTY,413,H AVE NW,CEDAR RAPIDS CITY OF,0.598,,,,,,,
142623001600000,142623001600000,VACANT LAND,EXEMPT,CITY PROPERTY,1107,23RD ST SE,CEDAR RAPIDS CITY OF,0.602,,,,,,,
